date,trade_id,freight_shock_frac,pnl_base_inr,pnl_shocked_inr,impact_inr,label
2022-05-25,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T02,0.4,49152715.6761,49152715.6761,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T04,0.4,9905262.5146,9905262.5146,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T05,0.4,46308378.5009,46308378.5009,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T06,0.4,7596644.2723,7596644.2723,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T07,0.4,1437833.1228,-3999832.5202,-5437665.643,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,BOOK,0.4,219142035.9361,213764598.909,-5377437.0271,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T02,0.4,49204753.5643,49204753.5643,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T04,0.4,9905262.5146,9905262.5146,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T05,0.4,46299680.6552,46299680.6552,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T06,0.4,8248486.4668,8248486.4668,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T07,0.4,2511554.0773,-2865882.9498,-5377437.0271,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-26,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,BOOK,0.4,218192576.5628,218192576.5628,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T02,0.4,49227531.649,49227531.649,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T04,0.4,9905262.5146,9905262.5146,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T05,0.4,46467243.0099,46467243.0099,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T06,0.4,8069572.5303,8069572.5303,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T07,0.4,1550668.2011,1550668.2011,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-27,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,BOOK,0.4,223170458.3632,223170458.3632,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T02,0.4,48985066.9871,48985066.9871,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T04,0.4,9905262.5146,9905262.5146,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T05,0.4,46204776.6642,46204776.6642,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T06,0.4,10349585.4185,10349585.4185,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T07,0.4,4753468.1209,4753468.1209,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-30,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,BOOK,0.4,224111989.7753,224111989.7753,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T02,0.4,49151319.8452,49151319.8452,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T04,0.4,9905262.5146,9905262.5146,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T05,0.4,46626891.8878,46626891.8878,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T06,0.4,10503482.8954,10503482.8954,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T07,0.4,4952733.9744,4952733.9744,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-31,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,BOOK,0.4,225623039.6907,225623039.6907,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T02,0.4,49088756.4297,49088756.4297,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T04,0.4,9905262.5146,9905262.5146,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T05,0.4,46000322.8405,46000322.8405,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T06,0.4,13538197.038,13538197.038,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T07,0.4,4118202.2101,4118202.2101,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-01,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,BOOK,0.4,230111172.0206,230111172.0206,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T02,0.4,49089686.7805,49089686.7805,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T05,0.4,46509999.5325,46509999.5325,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T06,0.4,13485243.2759,13485243.2759,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T07,0.4,8139990.2346,8139990.2346,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-06,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,BOOK,0.4,229662944.0185,229662944.0185,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T02,0.4,49088372.9535,49088372.9535,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T05,0.4,46670204.4601,46670204.4601,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T06,0.4,13249062.155,13249062.155,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T07,0.4,7769052.253,7769052.253,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-07,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,BOOK,0.4,235535036.7551,235535036.7551,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T02,0.4,49082392.454,49082392.454,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T05,0.4,47557352.1401,47557352.1401,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T06,0.4,13279433.786,13279433.786,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T07,0.4,9477858.7689,9477858.7689,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T08,0.4,3251747.4089,3251747.4089,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-08,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,BOOK,0.4,236621014.1091,236621014.1091,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T02,0.4,49081633.4623,49081633.4623,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T05,0.4,47523687.656,47523687.656,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T06,0.4,13242077.508,13242077.508,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T07,0.4,9962495.4664,9962495.4664,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T08,0.4,3924867.8194,3924867.8194,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-09,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,BOOK,0.4,231659421.3072,231659421.3072,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T02,0.4,49062325.7364,49062325.7364,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T05,0.4,46326086.6431,46326086.6431,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T06,0.4,13198345.8686,13198345.8686,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T07,0.4,7390652.6005,7390652.6005,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T08,0.4,2795758.2615,2795758.2615,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-10,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,BOOK,0.4,230188909.6827,230188909.6827,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T02,0.4,49016618.1582,49016618.1582,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T05,0.4,43293763.7565,43293763.7565,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T06,0.4,13090696.7589,13090696.7589,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T07,0.4,7437795.4574,7437795.4574,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T08,0.4,4463783.3547,4463783.3547,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-13,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,BOOK,0.4,232398200.9435,232398200.9435,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T02,0.4,49025286.5576,49025286.5576,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T05,0.4,43070544.8124,43070544.8124,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T07,0.4,8839260.8607,8839260.8607,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T08,0.4,5469535.7312,5469535.7312,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-14,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,BOOK,0.4,231533495.0315,231533495.0315,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T02,0.4,48996798.3348,48996798.3348,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T05,0.4,43158699.7356,43158699.7356,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T07,0.4,7965009.5527,7965009.5527,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T08,0.4,5419414.4267,5419414.4267,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-15,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,BOOK,0.4,227460615.4324,227460615.4324,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T02,0.4,49016339.1657,49016339.1657,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T05,0.4,38281598.833,38281598.833,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T07,0.4,8013731.8508,8013731.8508,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T08,0.4,6155372.6012,6155372.6012,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-16,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,BOOK,0.4,229460589.3258,229460589.3258,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T02,0.4,49017416.5558,49017416.5558,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T05,0.4,39795961.0839,39795961.0839,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T07,0.4,8135861.2868,8135861.2868,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T08,0.4,6517777.4176,6517777.4176,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-17,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,BOOK,0.4,229035701.7489,229035701.7489,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T02,0.4,49052345.323,49052345.323,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T05,0.4,40495866.7771,40495866.7771,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T07,0.4,7240554.7255,7240554.7255,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T08,0.4,6253361.9416,6253361.9416,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-20,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,BOOK,0.4,225896901.6367,225896901.6367,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T02,0.4,49012993.4399,49012993.4399,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T05,0.4,37651893.5295,37651893.5295,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T07,0.4,7225200.7136,7225200.7136,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T08,0.4,6013240.972,6013240.972,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-21,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,BOOK,0.4,227987099.3134,227987099.3134,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T02,0.4,48962694.4188,48962694.4188,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T05,0.4,40314073.2626,40314073.2626,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T07,0.4,6668430.7817,6668430.7817,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T08,0.4,6048327.8685,6048327.8685,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-22,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,BOOK,0.4,227688526.6543,227688526.6543,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T02,0.4,48974410.9461,48974410.9461,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T05,0.4,39447602.3716,39447602.3716,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T07,0.4,7144466.296,7144466.296,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T08,0.4,6128474.0589,6128474.0589,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-23,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,BOOK,0.4,228525421.4398,228525421.4398,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T02,0.4,48975047.7304,48975047.7304,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T05,0.4,40751627.342,40751627.342,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T07,0.4,6605253.6907,6605253.6907,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T08,0.4,6199919.6951,6199919.6951,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-24,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,BOOK,0.4,232157023.8596,232157023.8596,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T02,0.4,48942655.8104,48942655.8104,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T05,0.4,40365296.8779,40365296.8779,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T07,0.4,8911712.1292,8911712.1292,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T08,0.4,7943786.0605,7943786.0605,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-27,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,BOOK,0.4,232084146.0203,232084146.0203,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T02,0.4,48807781.5438,48807781.5438,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T05,0.4,39571589.6576,39571589.6576,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T07,0.4,9253534.0803,9253534.0803,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T08,0.4,8457667.7569,8457667.7569,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-28,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,BOOK,0.4,231495572.303,231495572.303,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T02,0.4,48815346.4843,48815346.4843,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T05,0.4,40140146.7031,40140146.7031,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T07,0.4,8393109.3752,8393109.3752,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T08,0.4,8153396.7587,8153396.7587,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-29,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,BOOK,0.4,233631629.5125,233631629.5125,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T02,0.4,48791721.5656,48791721.5656,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T05,0.4,41545120.6854,41545120.6854,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T07,0.4,8336123.1815,8336123.1815,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T08,0.4,8965091.0984,8965091.0984,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-06-30,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-07-01,BOOK,0.4,232461913.739,232461913.739,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-07-01,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-07-01,T02,0.4,48802862.8743,48802862.8743,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-07-01,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-07-01,T04,0.4,9913953.5392,9913953.5392,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-07-01,T05,0.4,42113185.1624,42113185.1624,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-07-01,T06,0.4,13107320.7846,13107320.7846,0.0,HYPOTHETICAL STRESS — not a 2022 event
