date,lme_ret,sigma_lme_garch_frac,sigma_lme_hist250_frac,sigma_lme_hist60_frac,sigma_lme_garch_t_frac,nu_lme_garch_t,lme_garch_sample_end,lme_garch_boundary_fit,fx_ret,sigma_fx_garch_frac,sigma_fx_hist250_frac,sigma_fx_hist60_frac,sigma_fx_garch_t_frac,nu_fx_garch_t,fx_garch_sample_end,fx_garch_boundary_fit,sigma_freight_hist250_frac,sigma_spread_hist250_usd_t,corr_lme_fx,corr_lme_freight,corr_fx_freight,corr_lme_spread,corr_fx_spread,corr_freight_spread
2021-02-10,0.01214787,0.01083811,0.01115316,0.01046131,0.01074401,8.76209656,2021-02-05,False,-0.00142289,0.00264687,0.00372539,0.00213235,0.00243142,5.03557044,2021-02-05,False,,3.4341,-0.33745565,,,0.42740072,-0.03776727,
2021-02-11,0.00241196,0.01121817,0.01117904,0.01053883,0.0111411,8.76209656,2021-02-05,False,-0.00067991,0.00265236,0.00372308,0.00213849,0.00242813,5.03557044,2021-02-05,False,,3.4363,-0.33882268,,,0.43136903,-0.03688142,
2021-02-12,0.00024088,0.01039502,0.01113773,0.01049536,0.01027228,8.76209656,2021-02-05,False,-0.00276425,0.00262957,0.00372284,0.00211628,0.00239914,5.03557044,2021-02-05,False,,3.4306,-0.34200484,,,0.42649418,-0.03765935,
2021-02-15,0.00144404,0.00968607,0.01113735,0.01046743,0.00953897,8.80512849,2021-02-12,False,0.00043806,0.00270309,0.00372391,0.00214603,0.00244814,5.00653652,2021-02-12,False,,3.4095,-0.34184983,,,0.428647,-0.04207022,
2021-02-16,-0.00096246,0.00916114,0.01113614,0.01023421,0.00900991,8.80512849,2021-02-12,False,0.00283033,0.00266247,0.00372386,0.00207836,0.00240717,5.00653652,2021-02-12,False,,3.4103,-0.34173937,,,0.42847575,-0.04172567,
2021-02-17,0.00934474,0.00874479,0.01113624,0.01022977,0.00860024,8.80512849,2021-02-12,False,-0.00024036,0.00276381,0.00372704,0.00210879,0.00250093,5.00653652,2021-02-12,False,,3.4267,-0.34188721,,,0.42737011,-0.04564213,
2021-02-18,0.02380223,0.00924696,0.01114557,0.01030045,0.00915725,8.80512849,2021-02-12,False,-0.003407,0.00271227,0.00371272,0.00210524,0.00245298,5.00653652,2021-02-12,False,,3.4267,-0.33990291,,,0.43028453,-0.04908635,
2021-02-19,-0.00560487,0.01313766,0.01124549,0.01070724,0.01320528,8.80512849,2021-02-12,False,-0.00061356,0.00286394,0.00371875,0.00214367,0.00259754,5.00653652,2021-02-12,False,,3.455,-0.34437702,,,0.40669297,-0.04092603,
2021-02-22,0.00862778,0.01211113,0.01124122,0.01072664,0.0120883,8.65501027,2021-02-19,False,1.103e-05,0.00278568,0.00371291,0.00214288,0.00253716,5.01875461,2021-02-19,False,,3.4387,-0.34239862,,,0.40594568,-0.03506263,
2021-02-23,-0.00792545,0.01161997,0.01124991,0.01078307,0.01154663,8.65501027,2021-02-19,False,0.00014756,0.00272777,0.00371264,0.00211479,0.0024845,5.01875461,2021-02-19,False,,3.47,-0.34277116,,,0.40711344,-0.03519595,
2021-02-24,0.00420365,0.01115992,0.01125915,0.01082547,0.01105342,8.65501027,2021-02-19,False,-0.00231109,0.00267812,0.00371262,0.00211289,0.00243676,5.01875461,2021-02-19,False,,3.4769,-0.34264643,,,0.41043128,-0.03507025,
2021-02-25,0.03548501,0.01045815,0.0112582,0.01080283,0.01031613,8.65501027,2021-02-19,False,0.00390943,0.00272784,0.00367839,0.00209593,0.0024816,5.01875461,2021-02-19,False,,3.4733,-0.34201726,,,0.41246694,-0.04180691,
2021-02-26,-0.00926456,0.01743476,0.01145093,0.01145216,0.01759803,8.65501027,2021-02-19,False,0.01731915,0.00293189,0.00365805,0.00215584,0.00267602,5.01875461,2021-02-19,False,,3.5087,-0.33362127,,,0.42741036,-0.03522669,
2021-03-01,-0.0220344,0.01582488,0.01143782,0.01134441,0.01583606,8.24300168,2021-02-26,False,-0.00458683,0.00646285,0.00379453,0.00302247,0.00575078,4.63950156,2021-02-26,False,,3.5177,-0.34556587,,,0.42311558,-0.01229347,
2021-03-02,0.00992965,0.01669163,0.01150431,0.01168951,0.01669245,8.24300168,2021-02-26,False,-0.00252889,0.00610261,0.00380559,0.0030769,0.00562972,4.63950156,2021-02-26,False,,3.5543,-0.33263482,,,0.43395319,0.00256678,
2021-03-03,0.01233174,0.01541842,0.01151719,0.01166514,0.01529924,8.24300168,2021-02-26,False,-0.00725732,0.00565749,0.00380594,0.00308991,0.005405,4.63950156,2021-02-26,False,,3.5912,-0.33317499,,,0.43519084,-0.00200537,
2021-03-04,-0.01555384,0.01469191,0.01149653,0.01177324,0.01451646,8.24300168,2021-02-26,False,-0.00128433,0.00572857,0.0038249,0.00322609,0.00556556,4.63950156,2021-02-26,False,,3.5245,-0.33340015,,,0.42380926,0.01470969,
2021-03-05,0.0073496,0.01462658,0.01141963,0.01184803,0.01445187,8.24300168,2021-02-26,False,0.0043299,0.00528475,0.0038083,0.00321972,0.00530743,4.63950156,2021-02-26,False,,3.5354,-0.3207291,,,0.43017023,0.01823396,
2021-03-08,-0.01498587,0.0134887,0.01129783,0.01182875,0.01325428,8.36757558,2021-03-05,False,0.00395006,0.00505451,0.00380854,0.00323461,0.00519882,4.6815246,2021-03-05,False,,3.698,-0.31103134,,,0.41749787,0.04324671,
2021-03-09,-0.00535695,0.01363164,0.0113161,0.01188517,0.01343795,8.36757558,2021-03-05,False,-0.00489344,0.00486158,0.00381402,0.00327389,0.00508404,4.6815246,2021-03-05,False,,3.9037,-0.3184597,,,0.42703297,0.02119414,
2021-03-10,0.00396225,0.01254728,0.01127239,0.01182942,0.01229185,8.36757558,2021-03-05,False,-2.74e-05,0.00479023,0.00379409,0.00333428,0.00505078,4.6815246,2021-03-05,False,,3.9129,-0.30553569,,,0.43286474,0.02397842,
2021-03-11,0.00440989,0.01158705,0.01120051,0.01182659,0.01129591,8.36757558,2021-03-05,False,-0.0055566,0.00446202,0.00376759,0.00332894,0.00481327,4.6815246,2021-03-05,False,,3.911,-0.29646181,,,0.44183472,0.01650501,
2021-03-12,-0.00930672,0.01084587,0.01111721,0.01176845,0.01054803,8.36757558,2021-03-05,False,0.00114544,0.00454325,0.00376123,0.00338168,0.00487027,4.6815246,2021-03-05,False,,3.9069,-0.28666809,,,0.45460515,0.01363708,
2021-03-15,0.02104854,0.01071279,0.01112226,0.01175772,0.0104714,8.38040433,2021-03-12,False,-0.00160564,0.00425177,0.00376166,0.00338411,0.00464369,4.71588554,2021-03-12,False,,3.8956,-0.28704097,,,0.45474379,0.01359016,
2021-03-16,-0.00458822,0.01308762,0.01115706,0.01205939,0.01305382,8.38040433,2021-03-12,False,-0.00065897,0.00402856,0.00376257,0.00338885,0.00445909,4.71588554,2021-03-12,False,,3.8857,-0.29072397,,,0.44989994,0.01217446,
2021-03-17,0.01279433,0.01203755,0.01112809,0.01207376,0.011911,8.38040433,2021-03-12,False,0.00101585,0.00380931,0.00368159,0.00338813,0.00426712,4.71588554,2021-03-12,False,,3.8857,-0.27981386,,,0.45083775,0.01425286,
2021-03-18,-0.00477871,0.01218425,0.01115745,0.01211343,0.01207457,8.38040433,2021-03-12,False,0.00167796,0.00363017,0.00368207,0.00338796,0.00409504,4.71588554,2021-03-12,False,,3.8909,-0.27779165,,,0.44580464,0.01288256,
2021-03-19,-0.00182648,0.01132959,0.01101442,0.0119051,0.011161,8.38040433,2021-03-12,False,-0.00280691,0.00350426,0.00358549,0.0032642,0.00395482,4.71588554,2021-03-12,False,,3.8723,-0.24931231,,,0.43575551,0.04009946,
2021-03-22,0.02971853,0.01054339,0.01101408,0.0118409,0.01034746,8.39160488,2021-03-19,False,-0.00208065,0.00343452,0.00358576,0.00326854,0.00385761,4.70032498,2021-03-19,False,,3.8678,-0.24939801,,,0.43538832,0.03832479,
2021-03-23,-0.02197891,0.0153661,0.01112478,0.01244091,0.01545807,8.39160488,2021-03-19,False,0.00144324,0.00336019,0.00357059,0.00327827,0.00375249,4.70032498,2021-03-19,False,,3.8891,-0.24338178,,,0.44838192,0.03311919,
2021-03-24,0.00700489,0.01631887,0.01121129,0.01267462,0.01639185,8.39160488,2021-03-19,False,0.00205424,0.00326313,0.00342327,0.00325336,0.00363079,4.70032498,2021-03-19,False,,3.8872,-0.25799489,,,0.44598333,0.04378262,
2021-03-25,-0.00564527,0.01485474,0.01121986,0.01262811,0.01478991,8.39160488,2021-03-19,False,0.00080538,0.00321854,0.00341433,0.00324774,0.00354471,4.70032498,2021-03-19,False,,3.8872,-0.25611139,,,0.44594084,0.04493452,
2021-03-26,0.0234989,0.01356475,0.01121596,0.01264578,0.01340391,8.39160488,2021-03-19,False,-0.00152732,0.00312231,0.00341134,0.00323391,0.00342298,4.70032498,2021-03-19,False,,3.8875,-0.25480219,,,0.44501416,0.04566064,
2021-03-29,-0.00221435,0.01546819,0.01131114,0.01295476,0.01545323,8.31938251,2021-03-26,False,5.513e-05,0.00304453,0.00341269,0.00323285,0.00328807,4.69421859,2021-03-26,False,,3.8901,-0.25600418,,,0.44646698,0.04441582,
2021-03-30,-0.01563928,0.01399827,0.01125913,0.0127528,0.01385562,8.31938251,2021-03-26,False,0.01239135,0.00296256,0.00335045,0.00323191,0.0031748,4.69421859,2021-03-26,False,,3.8905,-0.24119064,,,0.44935998,0.04387346,
2021-03-31,-0.0036093,0.01412433,0.01128369,0.01288061,0.01399853,8.31938251,2021-03-26,False,-0.00376129,0.00503592,0.00344072,0.00358661,0.00477656,4.69421859,2021-03-26,False,,3.8924,-0.25728205,,,0.4517641,0.03504522,
2021-04-01,0.0,0.01292473,0.01128497,0.01269823,0.01271398,8.31938251,2021-03-26,False,0.00302869,0.00480763,0.00344599,0.00361265,0.00467881,4.69421859,2021-03-26,False,,3.8971,-0.25464853,,,0.44959999,0.03175009,
2021-04-06,0.0154729,0.01181338,0.01121998,0.01221854,0.01154179,8.27003741,2021-04-01,False,-0.00013896,0.00444505,0.00344922,0.00360901,0.00455865,4.54513742,2021-04-01,False,,3.8962,-0.26050236,,,0.44914967,0.02919107,
2021-04-07,-0.00334337,0.01247568,0.01117997,0.01230416,0.01230512,8.27003741,2021-04-01,False,0.01297407,0.00419353,0.00342154,0.00360812,0.00435754,4.54513742,2021-04-01,False,,3.8994,-0.24924265,,,0.4535033,0.02928133,
2021-04-08,0.01242528,0.01155618,0.01108159,0.01223471,0.01133234,8.27003741,2021-04-01,False,0.00342347,0.00554591,0.00347417,0.0039688,0.00561049,4.54513742,2021-04-01,False,,3.9005,-0.23113856,,,0.45198523,0.04367145,
2021-04-09,-0.00774769,0.01176132,0.01110508,0.01228846,0.0115899,8.27003741,2021-04-01,False,0.00128581,0.00526355,0.0034803,0.00397823,0.00542901,4.54513742,2021-04-01,False,,3.922,-0.22676715,,,0.45530726,0.05016657,
2021-04-12,0.0017762,0.01130105,0.01105027,0.01228652,0.01113063,8.36695934,2021-04-09,False,0.00412883,0.00496193,0.00347898,0.00397798,0.00520693,4.45709589,2021-04-09,False,,3.9342,-0.22553244,,,0.46172081,0.0473698,
2021-04-13,0.01059145,0.01054738,0.01103541,0.01228849,0.01034736,8.36695934,2021-04-09,False,0.00535896,0.00481121,0.00347699,0.00401311,0.00510678,4.45709589,2021-04-09,False,,3.9376,-0.22950371,,,0.46079972,0.0490375,
2021-04-14,0.00852371,0.01072763,0.0110522,0.01234756,0.01057037,8.36695934,2021-04-09,False,-0.00445825,0.00479449,0.00347993,0.00407222,0.00511243,4.45709589,2021-04-09,False,,3.9378,-0.22535297,,,0.45976042,0.04818592,
2021-04-15,0.01318795,0.01058657,0.01106185,0.01232141,0.01043929,8.36695934,2021-04-09,False,-0.00085805,0.00469617,0.00347579,0.00409876,0.00504457,4.45709589,2021-04-09,False,,3.9408,-0.2271694,,,0.45734269,0.05213351,
2021-04-16,-0.00841157,0.01117772,0.01101244,0.01230176,0.01108377,8.36695934,2021-04-09,False,-0.00765233,0.00442162,0.00347559,0.00409168,0.00481984,4.45709589,2021-04-09,False,,3.9414,-0.22692768,,,0.45954829,0.05216722,
2021-04-19,0.0096994,0.010912,0.01101974,0.01224411,0.01080428,8.47553362,2021-04-16,False,0.0052007,0.00476989,0.00349534,0.00420295,0.00511699,4.51023012,2021-04-16,False,,3.9403,-0.2134317,,,0.45828516,0.05444001,
2021-04-20,-0.00300752,0.01087495,0.01100894,0.01226107,0.01077052,8.47553362,2021-04-16,False,0.00399133,0.00474548,0.00349501,0.00425528,0.00510859,4.51023012,2021-04-16,False,,3.9506,-0.20345186,,,0.46084734,0.06090047,
2021-04-21,0.00856903,0.01024307,0.01099843,0.01221724,0.01010701,8.47553362,2021-04-16,False,0.00418224,0.00461835,0.00348281,0.00428586,0.00500815,4.51023012,2021-04-16,False,,3.9578,-0.20221764,,,0.45543018,0.07413813,
2021-04-22,0.01250679,0.01022135,0.01101175,0.01204363,0.01009783,8.47553362,2021-04-16,False,-0.00546871,0.00452584,0.003489,0.00431761,0.00493041,4.51023012,2021-04-16,False,,4.0418,-0.19810292,,,0.45390253,0.08728906,
2021-04-23,0.0,0.01079669,0.01104011,0.01212066,0.01071548,8.47553362,2021-04-16,False,-0.00080255,0.00457132,0.00350439,0.00437493,0.00496692,4.51023012,2021-04-16,False,,4.0418,-0.20331914,,,0.45053631,0.08920241,
2021-04-26,0.00609054,0.01010243,0.01103538,0.01204207,0.00998254,8.52896958,2021-04-23,False,-0.00260674,0.00430936,0.00349783,0.004374,0.00473805,4.56711896,2021-04-23,False,,4.0899,-0.20623433,,,0.44614835,0.08883189,
2021-04-27,0.00041867,0.00984032,0.01104202,0.01196271,0.00971569,8.52896958,2021-04-23,False,-0.00275299,0.0041517,0.00349704,0.0043863,0.00458835,4.56711896,2021-04-23,False,,4.0889,-0.20813981,,,0.44556731,0.08804307,
2021-04-28,0.00146398,0.00934731,0.01104101,0.01195149,0.00920644,8.52896958,2021-04-23,False,-0.00143037,0.00402515,0.00346321,0.00438921,0.00445831,4.56711896,2021-04-23,False,,4.086,-0.21353108,,,0.4468628,0.09410482,
2021-04-29,0.01637512,0.00897278,0.01100515,0.01195259,0.0088266,8.52896958,2021-04-23,False,-0.00526,0.00385359,0.00346439,0.00437226,0.00428504,4.56711896,2021-04-23,False,,4.086,-0.21428067,,,0.44866147,0.09412653,
2021-04-30,0.00533116,0.0107234,0.01105298,0.01200381,0.01068306,8.52896958,2021-04-23,False,-0.00029971,0.00400266,0.00344091,0.00441945,0.00437949,4.56711896,2021-04-23,False,,4.1104,-0.21938731,,,0.45318242,0.08967641,
2021-05-04,-0.00430373,0.01025391,0.01105793,0.01198309,0.01017914,8.50136599,2021-04-30,False,-0.00240364,0.00379815,0.00344,0.00441761,0.00417491,4.58224163,2021-04-30,False,,4.1197,-0.21933699,,,0.45331867,0.08972085,
2021-05-05,0.00471264,0.00982129,0.01105951,0.01198844,0.00972381,8.50136599,2021-04-30,False,-3.79e-05,0.00370173,0.0034423,0.00442826,0.00406101,4.58224163,2021-04-30,False,,4.1155,-0.21764426,,,0.453547,0.08904443,
2021-05-06,0.01239224,0.00950874,0.01105929,0.01186612,0.00940016,8.50136599,2021-04-30,False,-0.0017788,0.00354789,0.00344221,0.00442808,0.00389504,4.58224163,2021-04-30,False,,4.1144,-0.21755011,,,0.45327754,0.08916282,
2021-05-07,0.01681721,0.01025677,0.0110853,0.0119179,0.0101907,8.50136599,2021-04-30,False,-0.003329,0.00345693,0.00344403,0.0044334,0.00377672,4.58224163,2021-04-30,False,,4.1317,-0.21893355,,,0.44479376,0.09159174,
2021-05-10,0.01829499,0.01165031,0.01112489,0.01204744,0.01164289,8.59806145,2021-05-07,False,-0.00209871,0.00346795,0.00340015,0.00445404,0.00373426,4.59141237,2021-05-07,False,,4.142,-0.23643058,,,0.43267822,0.08949651,
2021-05-11,-0.00606122,0.01289872,0.01118352,0.0121762,0.01291842,8.59806145,2021-05-07,False,0.000259,0.00340378,0.00340043,0.00445849,0.00364206,4.59141237,2021-05-07,False,,4.1645,-0.23785215,,,0.41916484,0.09221522,
2021-05-12,-0.03006099,0.01206374,0.01118747,0.01219734,0.01201663,8.59806145,2021-05-07,False,0.00062405,0.00329031,0.00339054,0.00445775,0.0035061,4.59141237,2021-05-07,False,,4.1685,-0.23599688,,,0.42215352,0.08974052,
2021-05-13,-0.02103621,0.01605966,0.01134778,0.01279981,0.01615105,8.59806145,2021-05-07,False,0.0018943,0.00319879,0.00337989,0.00444418,0.00338505,4.59141237,2021-05-07,False,,4.1723,-0.23399322,,,0.42341753,0.08813006,
2021-05-14,0.00637797,0.0165782,0.01141864,0.01308342,0.01663063,8.59806145,2021-05-07,False,-0.00406109,0.00316829,0.00338108,0.00445054,0.00331529,4.59141237,2021-05-07,False,,4.1843,-0.23639164,,,0.40905457,0.09063799,
2021-05-17,0.00694873,0.01521393,0.01138369,0.01310871,0.01516482,8.61795836,2021-05-14,False,0.00083918,0.0033171,0.00338789,0.00446639,0.00339595,4.59932788,2021-05-14,False,,4.2416,-0.23535668,,,0.39998018,0.10160862,
2021-05-18,0.00528134,0.01398708,0.01138392,0.01308387,0.01384864,8.61795836,2021-05-14,False,-0.00420981,0.0032229,0.00338809,0.0044676,0.00328582,4.59932788,2021-05-14,False,,4.2406,-0.23549462,,,0.40171421,0.10193978,
2021-05-19,-0.02689824,0.01287016,0.01130003,0.01273617,0.01266937,8.61795836,2021-05-14,False,0.00191575,0.00338841,0.00339717,0.00447899,0.00340869,4.59932788,2021-05-14,False,,4.2488,-0.23480828,,,0.39316693,0.11077995,
2021-05-20,-0.00438003,0.01581501,0.01141169,0.01318124,0.0158055,8.61795836,2021-05-14,False,-0.00112164,0.00332504,0.0033857,0.00448511,0.00333614,4.59932788,2021-05-14,False,,4.247,-0.23328803,,,0.38961592,0.10873685,
2021-05-21,0.00458812,0.01432298,0.01140152,0.01314626,0.01419965,8.61795836,2021-05-14,False,-0.00282745,0.00323761,0.00337665,0.00448745,0.00323865,4.59932788,2021-05-14,False,,4.2502,-0.23041283,,,0.38863155,0.1064726,
2021-05-24,-0.04163728,0.01312511,0.01137976,0.01311977,0.01294507,8.5517779,2021-05-21,False,0.00084098,0.00325778,0.00337806,0.00450223,0.00323499,4.62592241,2021-05-21,False,,4.2519,-0.23418792,,,0.38517805,0.10693097,
2021-05-25,0.01549751,0.02010714,0.01167955,0.01416785,0.02024003,8.5517779,2021-05-21,False,-0.00218143,0.00317219,0.0033784,0.00449365,0.00313876,4.62592241,2021-05-21,False,,4.2524,-0.23172386,,,0.37762759,0.10663313,
2021-05-26,0.00787154,0.01886378,0.01170481,0.01355524,0.01886985,8.5517779,2021-05-21,False,-0.00011683,0.00316127,0.00337513,0.00447409,0.00310805,4.62592241,2021-05-21,False,,4.2506,-0.23188957,,,0.37636477,0.10820971,
2021-05-27,0.01200646,0.01710304,0.01171448,0.01354056,0.01698666,8.5517779,2021-05-21,False,-0.00205836,0.00308088,0.00337512,0.00387537,0.00301345,4.62592241,2021-05-21,False,,4.2294,-0.23180245,,,0.3748213,0.10870924,
2021-05-28,0.00688579,0.01603028,0.01172824,0.01332882,0.01585314,8.5517779,2021-05-21,False,-0.00079917,0.00307871,0.00336814,0.00383907,0.00298901,4.62592241,2021-05-21,False,,4.2291,-0.23811168,,,0.37445057,0.10758914,
2021-06-01,0.02342894,0.01490864,0.01168391,0.01329678,0.0146275,8.26562476,2021-05-28,False,0.0048074,0.0030056,0.00336016,0.00382655,0.00289254,4.60715628,2021-05-28,False,,4.2349,-0.24617239,,,0.37661089,0.10707461,
2021-06-02,-0.00795354,0.01626086,0.01177162,0.0135432,0.0160845,8.26562476,2021-05-28,False,0.00283016,0.00329923,0.00337389,0.00376163,0.00315774,4.60715628,2021-05-28,False,,4.2443,-0.23262757,,,0.3824528,0.1144681,
2021-06-03,-0.02298952,0.01502537,0.01175798,0.01343282,0.01478182,8.26562476,2021-05-28,False,-0.00241322,0.00331024,0.00337792,0.00377569,0.00316905,4.60715628,2021-05-28,False,,4.2472,-0.2365961,,,0.3802619,0.11630666,
2021-06-04,0.0108357,0.0162517,0.0118298,0.01372403,0.01609421,8.26562476,2021-05-28,False,0.00107585,0.00328769,0.00338117,0.00374706,0.0031483,4.60715628,2021-05-28,False,,4.2585,-0.22845472,,,0.36711661,0.11263084,
2021-06-07,0.00207039,0.0153361,0.01184853,0.0136588,0.015165,8.40465127,2021-06-04,False,-0.00291226,0.00320133,0.00338186,0.00371479,0.00306742,4.65039634,2021-06-04,False,,4.2603,-0.22700213,,,0.36786771,0.11323766,
2021-06-08,0.00885417,0.01397249,0.0116943,0.0136439,0.01374923,8.40465127,2021-06-04,False,0.00114918,0.00323743,0.00338685,0.00367994,0.00309614,4.65039634,2021-06-04,False,,4.336,-0.2293661,,,0.36075263,0.10140195,
2021-06-09,0.00816664,0.01323315,0.0116411,0.01368214,0.01299991,8.40465127,2021-06-04,False,0.00098063,0.00316202,0.00337735,0.00368293,0.00302027,4.65039634,2021-06-04,False,,4.3374,-0.22097196,,,0.3654929,0.10128354,
2021-06-10,0.00446339,0.01256457,0.01161885,0.01371089,0.01232835,8.40465127,2021-06-04,False,0.00187219,0.00309358,0.00337759,0.00361461,0.00294646,4.65039634,2021-06-04,False,,4.3747,-0.2194194,,,0.36448412,0.10410873,
2021-06-11,0.00806456,0.01173614,0.01160828,0.01367029,0.0114904,8.40465127,2021-06-04,False,0.00063605,0.00307556,0.00337836,0.00361966,0.00291779,4.65039634,2021-06-04,False,,4.4382,-0.21733906,,,0.36399516,0.10824014,
2021-06-14,0.00560674,0.01123587,0.01156585,0.01343789,0.01099912,8.35271151,2021-06-11,False,0.00141154,0.00299947,0.00337776,0.00361465,0.00283124,4.64548182,2021-06-11,False,,4.4803,-0.21978262,,,0.35376707,0.10423081,
2021-06-15,-0.01833805,0.01071254,0.01157017,0.01344433,0.01048458,8.35271151,2021-06-11,False,0.00147499,0.00297191,0.00337841,0.00361824,0.00279001,4.64548182,2021-06-11,False,,4.5608,-0.21915508,,,0.35149189,0.10804723,
2021-06-16,-0.00162833,0.01227846,0.01162259,0.01355088,0.0121667,8.35271151,2021-06-11,False,-0.00046096,0.00295211,0.00337651,0.00362087,0.00275605,4.64548182,2021-06-11,False,,4.6854,-0.22237975,,,0.36536193,0.09755224,
2021-06-17,-0.01106115,0.0113707,0.01161808,0.01353846,0.0112195,8.35271151,2021-06-11,False,0.01105063,0.00290407,0.00337236,0.00361488,0.00269412,4.64548182,2021-06-11,False,,4.7062,-0.22451629,,,0.36590339,0.09801273,
2021-06-18,-0.02228562,0.01142147,0.01163739,0.01361152,0.01128932,8.35271151,2021-06-11,False,-0.00184052,0.0044397,0.00344294,0.00386928,0.00419535,4.64548182,2021-06-11,False,,4.8444,-0.23440355,,,0.33910915,0.14355239,
2021-06-21,-0.00867271,0.01364528,0.01172104,0.01337278,0.01360001,8.45098439,2021-06-18,False,0.00236249,0.00417532,0.00341454,0.00386725,0.00405801,4.48729494,2021-06-18,False,,5.1226,-0.22921939,,,0.36096764,0.14239003,
2021-06-22,0.00930436,0.0129425,0.01172127,0.01311616,0.01285957,8.45098439,2021-06-18,False,0.00187118,0.00401953,0.00341527,0.00387478,0.00394838,4.48729494,2021-06-18,False,,5.1681,-0.22947348,,,0.36395977,0.13598457,
2021-06-23,0.00461992,0.01244024,0.01170633,0.01313996,0.01233566,8.45098439,2021-06-18,False,-0.00168377,0.00386328,0.00341731,0.00387323,0.00382553,4.48729494,2021-06-18,False,,5.2082,-0.22846894,,,0.35920036,0.13029157,
2021-06-24,0.00459867,0.01164016,0.01160584,0.01313329,0.01150856,8.45098439,2021-06-18,False,-0.00038834,0.00372203,0.00341896,0.00387794,0.0037058,4.48729494,2021-06-18,False,,5.2019,-0.23112073,,,0.35509539,0.13089324,
2021-06-25,0.02206958,0.01098293,0.01160612,0.01279189,0.01083661,8.45098439,2021-06-18,False,0.00086412,0.00356904,0.00341681,0.00387324,0.00356436,4.48729494,2021-06-18,False,,5.203,-0.23081687,,,0.35606153,0.12968674,
2021-06-28,0.00285191,0.01326356,0.01167839,0.01310223,0.01320636,8.45915682,2021-06-25,False,0.00122682,0.00344136,0.00341672,0.00387484,0.00343242,4.46674565,2021-06-25,False,,5.2237,-0.22826448,,,0.36344553,0.13109314,
2021-06-29,0.02431548,0.01226044,0.01167494,0.01295097,0.01216287,8.45915682,2021-06-25,False,-0.0002894,0.00334834,0.00341758,0.00353276,0.00333296,4.46674565,2021-06-25,False,,5.2234,-0.22830529,,,0.36322253,0.13088846,
2021-06-30,0.00178518,0.01460699,0.01177153,0.01331782,0.01457519,8.45915682,2021-06-25,False,0.00055181,0.00325105,0.0033484,0.00349943,0.00322378,4.46674565,2021-06-25,False,,5.2329,-0.22824636,,,0.36717557,0.13425092,
2021-07-01,-0.01678696,0.01336399,0.01174521,0.01331982,0.01327788,8.45915682,2021-06-25,False,0.00265652,0.00317128,0.00334817,0.00347825,0.00312665,4.46674565,2021-06-25,False,,5.1752,-0.23016751,,,0.36038968,0.13374934,
2021-07-02,0.01539876,0.01383034,0.01178419,0.01334631,0.0137535,8.45915682,2021-06-25,False,0.00228002,0.00319423,0.00335114,0.00349507,0.00312924,4.46674565,2021-06-25,False,,5.183,-0.23317442,,,0.36399773,0.13042423,
2021-07-05,0.00790674,0.01396794,0.01182355,0.01348665,0.0138929,8.54185324,2021-07-02,False,-0.00527432,0.00317657,0.00334803,0.00308167,0.00309836,4.46036798,2021-07-02,False,,5.1832,-0.2297115,,,0.36384725,0.13145458,
2021-07-06,-0.00394556,0.01315738,0.01180097,0.01342977,0.01305201,8.54185324,2021-07-02,False,0.00295404,0.00346559,0.00336091,0.0031249,0.00337065,4.46036798,2021-07-02,False,,5.1871,-0.23561359,,,0.36156054,0.13431821,
2021-07-07,-0.00833669,0.0122233,0.01169971,0.01340215,0.0120899,8.54185324,2021-07-02,False,0.00138263,0.00345682,0.00336606,0.00314371,0.00336637,4.46036798,2021-07-02,False,,5.1817,-0.23823932,,,0.35871692,0.13271259,
2021-07-08,-0.02973821,0.0117745,0.01168646,0.01344334,0.01163595,8.54185324,2021-07-02,False,0.00308157,0.00336355,0.00336021,0.00310333,0.00327697,4.46036798,2021-07-02,False,,5.1817,-0.23552052,,,0.35601554,0.1352014,
2021-07-09,0.01427139,0.01567051,0.01179808,0.01391377,0.01565291,8.54185324,2021-07-02,False,-0.00435819,0.00338257,0.00336581,0.00305127,0.00329301,4.46036798,2021-07-02,False,,5.1886,-0.24190696,,,0.34356908,0.1378746,
2021-07-12,-0.00853837,0.0152337,0.01179533,0.01399203,0.01518675,8.48041725,2021-07-09,False,0.00095762,0.00351716,0.0033735,0.00304886,0.00342546,4.53144109,2021-07-09,False,,5.1872,-0.24317994,,,0.33682019,0.14345048,
2021-07-13,0.01177201,0.01428613,0.01180011,0.01393173,0.01419753,8.48041725,2021-07-09,False,-0.00071746,0.00340393,0.00336576,0.00304936,0.00331977,4.53144109,2021-07-09,False,,5.1876,-0.24256665,,,0.33714495,0.14346262,
2021-07-14,0.01243248,0.01383191,0.01178725,0.01397224,0.01372604,8.48041725,2021-07-09,False,-0.00069112,0.00330239,0.00336509,0.00288638,0.00321793,4.53144109,2021-07-09,False,,5.1963,-0.24172774,,,0.3422252,0.14205445,
2021-07-15,-0.00559554,0.01354796,0.01180824,0.01400827,0.01343448,8.48041725,2021-07-09,False,0.00096341,0.00321567,0.00335854,0.00280862,0.00312428,4.53144109,2021-07-09,False,,5.1963,-0.2451822,,,0.33826772,0.14042489,
2021-07-16,-0.00080192,0.0126633,0.01181296,0.01402151,0.01252361,8.48041725,2021-07-09,False,0.00036607,0.00314837,0.00335634,0.00276375,0.00304486,4.53144109,2021-07-09,False,,5.1978,-0.24585522,,,0.33699461,0.14062764,
