date,in_window,in_margin_fortnight,in_crash_fortnight,lme_cash_usd_t,usdinr,vm_inr,txn_cost_inr,im_change_inr,net_margin_cash_inr,mcx_im_inr,mcx_im_stress_015_inr,mcx_lots_net_open,mcx_lots_gross_open,cum_vm_inr,cum_txn_cost_inr,cum_margin_cash_inr,margin_cash_deployed_inr,cash_purchase_cum_inr,cash_sale_cum_inr,cash_duty_cum_inr,cash_igst_cum_inr,cash_freight_cum_inr,cash_logistics_claims_cum_inr,cash_bank_charges_cum_inr,cash_fx_forward_cum_inr,cash_mcx_margin_cum_inr,cash_balance_inr,funding_accrued_cum_inr,interest_accrued_inr,commercial_funding_need_inr,funding_need_total_inr,fb_limit_inr,min_cash_buffer_inr,fb_drawn_inr,surplus_cash_inr,fb_utilisation_frac,undrawn_inr,headroom_inr,flag_buffer_breach,flag_fb_limit_breach,lc_outstanding_usd,lc_outstanding_inr,memo_lc_outstanding_ex_tolerance_inr,lc_limit_inr,lc_utilisation_frac,flag_lc_limit_breach,bank_exposure_fb_plus_lc_inr,stress_move_up_logret,stress_move_down_logret,stress_binding_up,mar_99_inr,mar_99_stressed_im_inr,mar_direction,flag_mar_exceeds_buffer,flag_mar_exceeds_undrawn,label
2022-06-29,True,False,False,2452.0,78.955,13285124.94,0.0,-1328512.49,14613637.44,66398546.57,99597819.86,-631.0,631.0,185505250.28,-4627391.74,114479312.03,-114479312.03,-1533124965.36,1140197788.67,-45596606.84,-175085440.65,-42718788.79,-22057601.02,-7471014.8,1316370.53,114479311.98,-570060946.2,-14169837.08,14169837.08,684540258.23,584230783.28,1000000000.0,150000000.0,584230783.28,0.0,0.584231,415769216.72,265769216.72,False,False,10252900.141,809517730.632655,735925209.66605,1000000000.0,0.809518,False,1393748513.912655,0.152166,-0.152166,hist250,120041482.056244,158697185.906613,LME_UP,True,False,ACADEMIC SIMULATION — not actual trades
2022-06-30,True,False,False,2397.0,79.0536,14174195.41,0.0,-1417419.55,15591614.95,64981127.03,97471690.54,-631.0,631.0,199679445.69,-4627391.74,130070926.98,-130070926.98,-1533124965.36,1140197788.67,-45596606.84,-175085440.65,-42718788.79,-22057601.02,-7471014.8,1316370.53,130070926.94,-554469331.24,-14333167.25,14333167.25,684540258.22,568802498.49,1000000000.0,150000000.0,568802498.49,0.0,0.568802,431197501.51,281197501.51,False,False,10252900.141,810528666.586558,736844242.351416,1000000000.0,0.810529,False,1379331165.076558,0.152598,-0.152598,hist60,117838055.888117,155684893.902848,LME_UP,True,False,ACADEMIC SIMULATION — not actual trades
2022-07-01,True,False,False,2384.0,79.0165,3833690.96,0.0,-383369.09,4217060.04,64597757.93,96896636.9,-631.0,631.0,203513136.65,-4627391.74,134287987.02,-134287987.02,-1533124965.36,1140197788.67,-45596606.84,-175085440.65,-42718788.79,-22057601.02,-7471014.8,1316370.53,134287986.99,-550252271.2,-14492268.47,14492268.47,684540258.22,564744539.67,1000000000.0,150000000.0,564744539.67,0.0,0.564745,435255460.33,285255460.33,False,False,10252900.141,810148283.991326,736498439.992115,1000000000.0,0.810148,False,1374892823.661326,0.152588,-0.152588,hist60,117135000.257474,154758196.28139,LME_UP,True,False,ACADEMIC SIMULATION — not actual trades
2022-07-04,True,False,False,2431.5,78.916,-11746674.74,-312136.58,-38851657.97,26792846.65,25746099.96,38619149.94,-247.0,247.0,191766461.91,-4939528.32,161080833.67,-161080833.67,-1631130658.95,1140197788.67,-45596606.84,-145805752.55,-42718788.79,-22057601.02,-8137380.01,4589719.57,161080833.64,-589578446.22,-14966140.66,14966140.66,750659279.89,604544586.88,1000000000.0,150000000.0,604544586.88,0.0,0.604545,395455413.12,245455413.12,False,False,8782372.83,693069734.25228,630063394.7748,1000000000.0,0.69307,False,1297614321.13228,0.153362,-0.153362,hist60,46940671.31138,61947388.588058,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-07-05,True,False,False,2374.0,79.3712,4675129.95,0.0,-467513.0,5142642.95,25278586.97,37917880.45,-247.0,247.0,196441591.86,-4939528.32,166223476.62,-166223476.62,-1631130658.95,1140197788.67,-45596606.84,-145805752.55,-42718788.79,-22057601.02,-8137380.01,4589719.57,166223476.59,-584435803.27,-15153983.19,15153983.19,750659279.89,599589786.46,1000000000.0,150000000.0,599589786.46,0.0,0.59959,400410213.54,250410213.54,False,False,8782372.83,697067470.364496,633697700.33136,1000000000.0,0.697067,False,1296657256.824496,0.154829,-0.154829,hist60,46564172.422265,61320019.331883,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-07-06,True,False,False,2358.0,79.1315,2498264.66,0.0,-249826.47,2748091.13,25028760.5,37543140.75,-247.0,247.0,198939856.52,-4939528.32,168971567.75,-168971567.75,-1752212637.36,1140197788.67,-45596606.84,-145805752.55,-42718788.79,-22057601.02,-8282678.38,4628467.28,168971567.72,-702876241.22,-15340430.88,15340430.88,871847808.97,718216672.1,1000000000.0,150000000.0,718216672.1,0.0,0.718217,281783327.9,131783327.9,False,False,6774472.111,536074139.851597,487340127.137815,1000000000.0,0.536074,False,1254290811.951597,0.154761,-0.154761,hist60,46082107.871004,60691129.654152,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-07-07,True,False,False,2417.5,79.1749,-6419064.04,0.0,641906.4,-7060970.44,25670666.9,38506000.36,-247.0,247.0,192520792.48,-4939528.32,161910597.31,-161910597.31,-1745206541.12,1140197788.67,-44961936.27,-145805752.55,-42718788.79,-24840101.02,-8282678.38,4628467.28,161910597.28,-705078944.84,-15559003.5,15559003.5,866989542.15,720637948.34,1000000000.0,150000000.0,720637948.34,0.0,0.720638,279362051.66,129362051.66,False,False,6774472.111,536368151.941214,487607410.855649,1000000000.0,0.536368,False,1257006100.281214,0.154165,-0.154165,hist60,47067708.732535,62042483.041846,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-07-08,True,False,False,2399.5,79.2364,1750439.66,0.0,-175043.97,1925483.63,25495622.94,38243434.41,-247.0,247.0,194271232.14,-4939528.32,163836080.94,-163836080.94,-1745206541.12,1140197788.67,-44961936.27,-145805752.55,-42718788.79,-24840101.02,-8282678.38,4628467.28,163836080.91,-703153461.21,-15778173.55,15778173.55,866989542.15,718931634.76,1000000000.0,150000000.0,718931634.76,0.0,0.718932,281068365.24,131068365.24,False,False,6774472.111,536784781.976041,487986165.432764,1000000000.0,0.536785,False,1255716416.73604,0.15371,-0.15371,hist60,46597742.837554,61463633.443612,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-07-11,True,False,False,2417.0,79.4647,-2487286.91,0.0,248728.69,-2736015.6,25744351.63,38616527.44,-247.0,247.0,191783945.23,-4939528.32,161100065.34,-161100065.34,-1894167560.57,1140197788.67,-44961936.27,-145805752.55,-42718788.79,-24840101.02,-9098289.61,7627777.53,161100065.31,-852666797.24,-16434116.97,16434116.97,1013766862.58,869100914.21,1000000000.0,150000000.0,869100914.21,0.0,0.869101,130899085.79,-19100914.21,True,False,4122499.711,327593202.784702,297812002.531547,1000000000.0,0.327593,False,1196694116.994702,0.152591,-0.152591,hist250,46682980.455891,61677109.815751,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-07-12,True,False,False,2358.0,79.5623,6012329.14,0.0,-601232.91,6613562.05,25143118.71,37714678.07,-247.0,247.0,197796274.37,-4939528.32,167713627.39,-167713627.39,-1986957699.21,1140197788.67,-44961936.27,-145805752.55,-42718788.79,-24840101.02,-9747495.82,10756929.26,167713627.36,-936363428.3,-16693317.72,16693317.72,1104077055.69,953056746.02,1000000000.0,150000000.0,953056746.02,0.0,0.953057,46943253.98,-103056746.02,True,False,2651972.4,210997023.68052,191815476.0732,1000000000.0,0.210997,False,1164053769.70052,0.152914,-0.152914,hist250,45696900.298037,60345591.543914,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-13,True,False,False,2343.0,79.5952,1532410.84,0.0,-153241.08,1685651.92,24989877.63,37484816.45,-247.0,247.0,199328685.21,-4939528.32,169399279.31,-169399279.31,-1986957699.21,1140197788.67,-44961936.27,-145805752.55,-42718788.79,-24840101.02,-9747495.82,10756929.26,169399279.28,-934677776.38,-16988463.99,16988463.99,1104077055.69,951666240.37,1000000000.0,150000000.0,951666240.37,0.0,0.951666,48333759.63,-101666240.37,True,False,2651972.4,211084273.57248,191894794.1568,1000000000.0,0.211084,False,1162750513.94248,0.152921,-0.152921,hist250,45420537.063343,59980045.632769,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-14,True,False,False,2329.0,80.0352,156294.51,0.0,-15629.45,171923.96,24974248.18,37461372.27,-247.0,247.0,199484979.72,-4939528.32,169571203.27,-169571203.27,-1986957699.21,1140197788.67,-44961936.27,-145805752.55,-42718788.79,-24840101.02,-9747495.82,10756929.26,169571203.24,-934505852.42,-17283153.06,17283153.06,1104077055.69,951789005.48,1000000000.0,150000000.0,951789005.48,0.0,0.951789,48210994.52,-101789005.48,True,False,2651972.4,212251141.42848,192955583.1168,1000000000.0,0.212251,False,1164040146.90848,0.152946,-0.152946,hist250,45400103.513931,59950868.979231,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-15,True,False,False,2320.5,79.8449,1539163.99,-184633.97,23068906.37,-21714376.34,48043154.55,72064731.82,-477.0,477.0,201024143.71,-5124162.29,147856826.93,-147856826.93,-1986957699.21,1140197788.67,-44961936.27,-125581363.99,-42718788.79,-24840101.02,-9747495.82,10756929.26,147856826.89,-935995840.2,-17577795.48,17577795.48,1083852667.13,953573635.68,1000000000.0,150000000.0,953573635.68,0.0,0.953574,46426364.32,-103573635.68,True,False,2651972.4,211746471.08076,192496791.8916,1000000000.0,0.211746,False,1165320106.76076,0.152413,-0.152413,hist250,87008588.0093,114985101.433848,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-18,True,False,False,2377.5,79.9862,-12457900.25,0.0,1245790.03,-13703690.28,49288944.57,73933416.86,-477.0,477.0,188566243.46,-5124162.29,134153136.65,-134153136.65,-2146305968.89,1140197788.67,-44961936.27,-125581363.99,-42718788.79,-24840101.02,-10617351.46,14299061.52,134153136.61,-1106375523.54,-18471875.98,18471875.98,1240528660.19,1124847399.52,1000000000.0,150000000.0,1124847399.52,0.0,1.124847,-124847399.52,-274847399.52,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1124847399.52,0.15283,-0.15283,hist250,89528499.997549,118242449.735125,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-19,True,False,False,2412.0,79.9395,-6787942.24,0.0,678794.22,-7466736.46,49967738.79,74951608.2,-477.0,477.0,181778301.22,-5124162.29,126686400.19,-126686400.19,-2146305968.89,1140197788.67,-49486145.31,-156008726.27,-42718788.79,-24840101.02,-10617351.46,14299061.52,126686400.15,-1148793831.32,-18816582.19,18816582.19,1275480231.51,1167610413.51,1000000000.0,150000000.0,1167610413.51,0.0,1.16761,-167610413.51,-317610413.51,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1167610413.51,0.152971,-0.152971,hist250,90851267.606879,119964740.114187,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-20,True,False,False,2456.5,80.0069,-9573981.48,-405233.73,1083586.2,-11062801.41,51051324.99,76576987.48,-477.0,477.0,172204319.74,-5529396.02,115623598.78,-115623598.78,-2146305968.89,1140197788.67,-49486145.31,-156008726.27,-42718788.79,-24840101.02,-10617351.46,14299061.52,115623598.74,-1159856632.73,-19172909.84,19172909.84,1275480231.51,1179029542.57,1000000000.0,150000000.0,1179029542.57,0.0,1.17903,-179029542.57,-329029542.57,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1179029542.57,0.153173,-0.153173,hist250,92953658.514942,122704486.889442,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-21,True,False,False,2426.0,79.8618,7325717.1,0.0,-732571.71,8058288.81,50318753.27,75478129.92,-477.0,477.0,179530036.84,-5529396.02,123681887.59,-123681887.59,-2146305968.89,1140197788.67,-49486145.31,-156008726.27,-42718788.79,-24840101.02,-10617351.46,14299061.52,123681887.55,-1151798343.92,-19532268.4,19532268.4,1275480231.51,1171330612.32,1000000000.0,150000000.0,1171330612.32,0.0,1.171331,-171330612.32,-321330612.32,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1171330612.32,0.153069,-0.153069,hist250,91552783.771122,120873650.551411,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-22,True,False,False,2460.0,79.8665,-7008299.61,0.0,700829.96,-7709129.57,51019583.24,76529374.86,-477.0,477.0,172521737.23,-5529396.02,115972758.02,-115972758.02,-2146305968.89,1140197788.67,-49486145.31,-133066673.03,-42718788.79,-24840101.02,-10617351.46,14299061.52,115972757.98,-1136565420.25,-19889419.2,19889419.2,1252538178.27,1156454839.45,1000000000.0,150000000.0,1156454839.45,0.0,1.156455,-156454839.45,-306454839.45,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1156454839.45,0.153199,-0.153199,hist250,92913327.02895,122646451.480496,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-25,True,False,False,2431.5,79.7846,6646603.59,0.0,-664660.36,7311263.95,50354922.88,75532384.32,-477.0,477.0,179168340.82,-5529396.02,123284021.97,-123284021.97,-2146305968.89,1201465288.67,-49486145.31,-133066673.03,-42718788.79,-24840101.02,-10617351.46,14299061.52,123284021.93,-1067986656.3,-20948351.41,20948351.41,1191270678.27,1088935007.71,1000000000.0,150000000.0,1088935007.71,0.0,1.088935,-88935007.71,-238935007.71,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1088935007.71,0.153295,-0.153295,hist250,91764511.166564,121113085.890528,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-26,True,False,False,2437.0,79.8153,-1260130.22,-201957.12,-26014010.39,24551923.04,24340912.49,36511368.73,-230.0,230.0,177908210.6,-5731353.14,147835945.01,-147835945.01,-2146305968.89,1201465288.67,-54069808.92,-163893894.26,-42718788.79,-24840101.02,-10617351.46,14299061.52,147835944.98,-1078845618.09,-21282540.13,21282540.13,1226681563.1,1100128158.22,1000000000.0,150000000.0,1100128158.22,0.0,1.100128,-100128158.22,-250128158.22,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1100128158.22,0.15326,-0.15326,hist250,44346873.17111,58533096.447138,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-27,True,False,False,2390.5,79.9202,4365257.94,0.0,-436525.79,4801783.74,23904386.7,35856580.04,-230.0,230.0,182273468.54,-5731353.14,152637728.75,-152637728.75,-2146305968.89,1201465288.67,-54069808.92,-163893894.26,-42718788.79,-24840101.02,-10617351.46,14299061.52,152637728.71,-1074043834.35,-21619703.88,21619703.88,1226681563.1,1095663538.23,1000000000.0,150000000.0,1095663538.23,0.0,1.095664,-95663538.23,-245663538.23,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1095663538.23,0.153342,-0.153342,hist250,43576701.228091,57509653.991882,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-28,True,False,False,2458.0,79.6814,-5979916.28,0.0,597991.63,-6577907.91,24502378.32,36753567.49,-230.0,230.0,176293552.26,-5731353.14,146059820.84,-146059820.84,-2146305968.89,1201465288.67,-54069808.92,-143695236.47,-42718788.79,-24840101.02,-10617351.46,14299061.52,146059820.8,-1060423084.48,-21955552.09,21955552.09,1206482905.32,1082378636.57,1000000000.0,150000000.0,1082378636.57,0.0,1.082379,-82378636.57,-232378636.57,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1082378636.57,0.15341,-0.15341,hist250,44688163.83834,58970632.831761,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-07-29,True,False,False,2452.0,79.3116,1767713.47,0.0,-176771.35,1944484.82,24325606.98,36488410.46,-230.0,230.0,178061265.73,-5731353.14,148004305.66,-148004305.66,-2146305968.89,1201465288.67,-54069808.92,-120753183.23,-42718788.79,-24840101.02,-10617351.46,14299061.52,148004305.62,-1035536546.42,-22287668.58,22287668.58,1183540852.08,1057824215.0,1000000000.0,150000000.0,1057824215.0,0.0,1.057824,-57824215.0,-207824215.0,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1057824215.0,0.153402,-0.153402,hist250,44363204.759123,58542517.693912,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-08-01,True,False,False,2469.5,79.0907,-913799.81,0.0,91379.98,-1005179.79,24416986.96,36625480.44,-230.0,230.0,177147465.92,-5731353.14,146999125.87,-146999125.87,-2146305968.89,1201465288.67,-54069808.92,-120753183.23,-42718788.79,-24840101.02,-10617351.46,14299061.52,146999125.83,-1036541726.21,-23271711.81,23271711.81,1183540852.08,1059813438.02,1000000000.0,150000000.0,1059813438.02,0.0,1.059813,-59813438.02,-209813438.02,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1059813438.02,0.153276,-0.153276,hist250,44490629.568783,58721424.615689,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-08-02,True,False,False,2448.5,78.5645,3720776.99,0.0,-372077.7,4092854.69,24044909.26,36067363.89,-230.0,230.0,180868242.91,-5731353.14,151091980.56,-151091980.56,-2146305968.89,1201465288.67,-54069808.92,-120753183.23,-42718788.79,-24840101.02,-10617351.46,14299061.52,151091980.52,-1032448871.52,-23600001.62,23600001.62,1183540852.08,1056048873.14,1000000000.0,150000000.0,1056048873.14,0.0,1.056049,-56048873.14,-206048873.14,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1056048873.14,0.153286,-0.153286,hist250,43815506.254701,57829574.523751,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-08-03,True,False,False,2403.0,79.1539,2731225.38,-127156.93,15953705.79,-13349637.34,39998615.05,59997922.57,-387.0,387.0,183599468.29,-5858510.07,137742343.22,-137742343.22,-2146305968.89,1201465288.67,-54069808.92,-120753183.23,-42718788.79,-27593685.8,-10617351.46,14299061.52,137742343.18,-1048552093.65,-23927170.1,23927170.1,1186294436.87,1072479263.75,1000000000.0,150000000.0,1072479263.75,0.0,1.072479,-72479263.75,-222479263.75,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1072479263.75,0.153527,-0.153527,hist250,73010802.746108,96328782.955206,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-08-04,True,False,False,2374.0,79.3355,3976118.48,0.0,-397611.85,4373730.34,39601003.2,59401504.8,-387.0,387.0,187575586.77,-5858510.07,142116073.56,-142116073.56,-2146305968.89,1201465288.67,-54069808.92,-91908968.91,-42718788.79,-27593685.8,-10617351.46,14299061.52,142116073.51,-1015334149.0,-24258750.4,24258750.4,1157450222.56,1039592899.4,1000000000.0,150000000.0,1039592899.4,0.0,1.039593,-39592899.4,-189592899.4,True,True,0.0,0.0,0.0,1000000000.0,0.0,False,1039592899.4,0.153503,-0.153503,hist250,72272941.57387,95358577.571815,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-08-05,True,False,False,2447.5,79.2015,-11658455.27,0.0,1165845.53,-12824300.8,40766848.73,61150273.09,-387.0,387.0,175917131.5,-5858510.07,129291772.76,-129291772.76,-2146305968.89,1201465288.67,-54069808.92,-91908968.91,-42718788.79,-27593685.8,-10922960.27,14297995.88,129291772.71,-1028465124.25,-24581229.92,24581229.92,1157756897.01,1053046354.17,1000000000.0,150000000.0,1053046354.17,0.0,1.053046,-53046354.17,-203046354.17,True,True,2411640.0,191005505.46,173641368.6,1000000000.0,0.191006,False,1244051859.63,0.153618,-0.153618,hist250,74460820.771643,98228827.729379,LME_UP,False,True,ACADEMIC SIMULATION — not actual trades
2022-08-08,True,False,False,2435.5,79.5823,236621.44,0.0,-23662.14,260283.58,40743186.58,61114779.87,-387.0,387.0,176153752.94,-5858510.07,129552056.34,-129552056.34,-2146305968.89,1752414226.34,-54069808.92,-91908968.91,-42718788.79,-27593685.8,-10922960.27,14297995.88,129552056.29,-477255902.99,-25559461.02,25559461.02,606807959.33,502815364.01,1000000000.0,150000000.0,502815364.01,0.0,0.502815,497184635.99,347184635.99,False,False,2411640.0,191923857.972,174476234.52,1000000000.0,0.191924,False,694739221.982,0.153526,-0.153526,hist250,74369081.818044,98121087.973016,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-09,True,False,False,2488.0,79.5447,-8521926.94,0.0,852192.69,-9374119.63,41595379.27,62393068.92,-387.0,387.0,167631826.0,-5858510.07,120177936.71,-120177936.71,-2149903285.83,1752414226.34,-57555081.45,-115875369.59,-42718788.79,-27593685.8,-10922960.27,14297995.88,120177936.66,-517679012.78,-25738112.89,25738112.89,637856949.49,543417125.67,1000000000.0,150000000.0,543417125.67,0.0,0.543417,456582874.33,306582874.33,False,False,2411640.0,191833180.308,174393800.28,1000000000.0,0.191833,False,735250305.978,0.153846,-0.153846,hist250,76095463.798315,100352038.174207,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-10,True,False,False,2462.5,79.4655,4736465.93,0.0,-473646.59,5210112.52,41121732.68,61682599.02,-387.0,387.0,172368291.93,-5858510.07,125388049.23,-125388049.23,-2149903285.83,1752414226.34,-57555081.45,-115875369.59,-42718788.79,-27593685.8,-10922960.27,14297995.88,125388049.18,-512468900.26,-25927839.56,25927839.56,637856949.49,538396739.82,1000000000.0,150000000.0,538396739.82,0.0,0.538397,461603260.18,311603260.18,False,False,2411640.0,191642178.42,174220162.2,1000000000.0,0.191642,False,730038918.24,0.15386,-0.15386,hist250,75236489.58988,99217196.575962,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-11,True,False,False,2498.0,79.5942,-6539420.92,0.0,653942.09,-7193363.01,41775674.78,62663512.16,-387.0,387.0,165828871.01,-5858510.07,118194686.22,-118194686.22,-2149903285.83,1752414226.34,-57555081.45,-115875369.59,-42718788.79,-27593685.8,-10922960.27,14297995.88,118194686.17,-519662263.26,-26116138.82,26116138.82,637856949.48,545778402.08,1000000000.0,150000000.0,545778402.08,0.0,0.545778,454221597.92,304221597.92,False,False,2411640.0,191952556.488,174502324.08,1000000000.0,0.191953,False,737730958.568,0.154004,-0.154004,hist250,76510129.600985,100875699.558753,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-12,True,False,False,2468.5,79.7214,4337467.19,0.0,-433746.72,4771213.92,41341928.05,62012892.08,-387.0,387.0,170166338.2,-5858510.07,122965900.14,-122965900.14,-2149903285.83,1971701476.34,-57555081.45,-85220984.19,-42718788.79,-27593685.8,-10922960.27,14297995.88,122965900.08,-264949413.94,-26306408.85,26306408.85,387915314.08,291255822.79,1000000000.0,150000000.0,291255822.79,0.0,0.291256,708744177.21,558744177.21,False,False,2411640.0,192259317.096,174781197.36,1000000000.0,0.192259,False,483515139.886,0.153927,-0.153927,hist250,75675037.425963,99785775.518398,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-15,True,False,False,2389.5,79.5105,14474011.65,0.0,-1447401.17,15921412.82,39894526.89,59841790.33,-387.0,387.0,184640349.85,-5858510.07,138887312.96,-138887312.96,-2149903285.83,1971701476.34,-57555081.45,-85220984.19,-42718788.79,-27593685.8,-10922960.27,14297995.88,138887312.9,-249028001.12,-26697544.56,26697544.56,387915314.08,275725545.68,1000000000.0,150000000.0,275725545.68,0.0,0.275726,724274454.32,574274454.32,False,False,2411640.0,191750702.22,174318820.2,1000000000.0,0.191751,False,467476247.9,0.154657,-0.154657,hist250,73399414.31273,96683014.259774,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-16,True,False,False,2442.0,79.3352,-7803643.21,-187555.62,-23393343.63,15402144.8,16501183.26,24751774.88,-157.0,157.0,176836706.64,-6046065.69,154289457.76,-154289457.76,-2149560793.72,1971701476.34,-60953364.88,-108554917.85,-42718788.79,-31472418.14,-10922960.27,14297995.88,154289457.7,-263894313.64,-26826081.43,26826081.43,418183771.4,290720395.07,1000000000.0,150000000.0,290720395.07,0.0,0.29072,709279604.93,559279604.93,False,False,2411640.0,191327941.728,173934492.48,1000000000.0,0.191328,False,482048336.798,0.154794,-0.154794,hist250,30388367.341288,40020248.122438,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-17,True,False,False,2414.0,79.4525,1676045.69,0.0,-167604.57,1843650.25,16333578.69,24500368.03,-157.0,157.0,178512752.33,-6046065.69,156133108.01,-156133108.01,-2149560793.72,1971701476.34,-60953364.88,-108554917.85,-42718788.79,-31644497.95,-10922960.27,14297995.88,156133107.96,-262222743.2,-26958772.73,26958772.73,418355851.21,289181515.93,1000000000.0,150000000.0,289181515.93,0.0,0.289182,710818484.07,560818484.07,False,False,2411640.0,191610827.1,174191661.0,1000000000.0,0.191611,False,480792343.03,0.154667,-0.154667,hist250,30053107.494103,39585946.971665,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-18,True,False,False,2412.0,79.6247,-193155.51,-255344.44,95006.81,-543506.76,16428585.5,24642878.24,-157.0,157.0,178319596.82,-6301410.13,155589601.25,-155589601.25,-2149560793.72,1971701476.34,-60953364.88,-108554917.85,-42718788.79,-31019852.24,-10922960.27,14297995.88,155589601.2,-262141604.24,-27090996.89,27090996.89,417731205.49,289232601.13,1000000000.0,150000000.0,289232601.13,0.0,0.289233,710767398.87,560767398.87,False,False,2411640.0,192026111.508,174569192.28,1000000000.0,0.192026,False,481258712.638,0.1546,-0.1546,hist250,30213893.466042,39801545.260468,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-19,True,False,False,2376.0,79.8675,1983476.61,0.0,-198347.66,2181824.27,16230237.83,24345356.75,-157.0,157.0,180303073.43,-6301410.13,157771425.52,-157771425.52,-2149560793.72,1971701476.34,-60953364.88,-108554917.85,-42718788.79,-31019852.24,-10922960.27,14297995.88,157771425.47,-259959779.97,-27223198.38,27223198.38,417731205.49,287182978.35,1000000000.0,150000000.0,287182978.35,0.0,0.287183,712817021.65,562817021.65,False,False,2411640.0,192611657.7,175101507.0,1000000000.0,0.192612,False,479794636.05,0.154592,-0.154592,hist250,29847274.525271,39319087.874175,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-22,True,False,False,2387.5,79.8535,-681829.0,0.0,68182.9,-750011.9,16298420.73,24447631.1,-157.0,157.0,179621244.43,-6301410.13,157021413.62,-157021413.62,-2149560793.72,1971701476.34,-60953364.88,-108554917.85,-42718788.79,-31019852.24,-10922960.27,14297995.88,157021413.57,-260709791.87,-27617973.71,27617973.71,417731205.49,288327765.58,1000000000.0,150000000.0,288327765.58,0.0,0.288328,711672234.42,561672234.42,False,False,2411640.0,192577894.74,175070813.4,1000000000.0,0.192578,False,480905660.32,0.15445,-0.15445,hist250,29942988.507735,39453243.77506,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-23,True,False,False,2438.5,79.8635,-3476809.74,0.0,347680.97,-3824490.72,16646101.71,24969152.56,-157.0,157.0,176144434.69,-6301410.13,153196922.9,-153196922.9,-2149560793.72,1971701476.34,-63382747.01,-124893616.97,-42718788.79,-31019852.24,-10922960.27,14297995.88,153196922.86,-283302363.83,-27749775.08,27749775.08,436499286.73,311052138.91,1000000000.0,150000000.0,311052138.91,0.0,0.311052,688947861.09,538947861.09,False,False,2411640.0,192602011.14,175092737.4,1000000000.0,0.192602,False,503654150.05,0.154762,-0.154762,hist250,30648564.661789,40364731.794333,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
