sample,method,date,position_date,var_inr,pnl_inr,shortfall_inr,loss_to_var_frac,sigma_lme_frac,sigma_fx_frac,lme_ret_frac,fx_ret_frac,pnl_lme_flat_inr,pnl_fx_inr,pnl_freight_inr,pnl_cross_exchange_basis_inr,largest_loss_bucket,label
unit_lme_long_1000mt,garch_t,2021-01-07,,3060857.69,-3997618.6,936760.91,1.30604524,0.01259137,,-0.02677964,0.00327868,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-05-12,,3628763.33,-5542749.45,1913986.12,1.52744859,0.01201663,,-0.03006099,0.00062405,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-05-19,,3685693.64,-4791226.75,1105533.11,1.29995253,0.01266937,,-0.02689824,0.00191575,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-05-24,,3658366.59,-7146307.0,3487940.41,1.95341468,0.01294507,,-0.04163728,0.00084098,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-06-15,,3100999.0,-3337083.75,236084.75,1.07613184,0.01048458,,-0.01833805,0.00147499,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-06-18,,3276294.42,-3958304.5,682010.08,1.20816508,0.01128932,,-0.02228562,-0.00184052,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-07-08,,3515534.85,-5501467.65,1985932.8,1.56490204,0.01163595,,-0.02973821,0.00308157,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-07-19,,3463529.35,-5098905.2,1635375.85,1.47217034,0.01154276,,-0.02765528,0.00526831,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-08-09,,3821900.76,-5308517.5,1486616.74,1.38897314,0.01220435,,-0.02768544,0.00184695,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-09-14,,5499883.95,-7588298.4,2088414.45,1.37971973,0.01564313,,-0.03553936,-0.00066217,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-09-30,,4089219.44,-4608987.0,519767.56,1.12710679,0.01169855,,-0.02151367,0.00193088,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-10-20,,5094595.26,-8309349.0,3214753.74,1.63101259,0.01323538,,-0.03557497,-0.0028826,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-10-26,,5934635.96,-6446078.4,511442.44,1.08617924,0.01676991,,-0.02992568,-0.00282972,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-10-27,,6413182.75,-9533039.1,3119856.35,1.48647551,0.0187256,,-0.04589785,0.00145183,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-11-05,,5542316.53,-11324833.0,5782516.47,2.04333927,0.01746083,,-0.05943114,-0.00212402,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2021-11-26,,4777574.5,-9134554.8,4356980.3,1.91196491,0.01451385,,-0.04553875,0.00504654,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-02-11,,5998879.47,-8497374.0,2498494.53,1.41649354,0.0149475,,-0.03470331,0.00094994,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-02-25,,11728534.43,-12295592.4,567057.97,1.04834858,0.02736726,,-0.04757607,-0.00413228,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-03-08,,14240127.01,-37292684.0,23052556.99,2.6188449,0.02878837,,-0.12950602,0.00160412,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-04-07,,6174425.19,-7409054.25,1234629.06,1.19995854,0.01469709,,-0.02872279,0.00204841,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-04-11,,7048591.38,-12178643.7,5130052.32,1.72781242,0.01700856,,-0.0484294,0.00028602,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-04-25,,6678195.51,-11797354.8,5119159.29,1.76654828,0.01674351,,-0.04863605,0.0020607,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-05-03,,6615544.84,-9764447.25,3148902.41,1.47598535,0.01770783,,-0.0428601,0.00100986,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-05-09,,7299289.25,-9638055.45,2338766.2,1.32041013,0.02085111,,-0.04494936,0.00648232,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-06-01,,5949527.49,-8916042.0,2966514.51,1.49861346,0.01691251,,-0.04168781,-0.00207187,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-06-13,,6188720.36,-8234749.75,2046029.39,1.33060621,0.01834454,,-0.0399334,0.00279683,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-06-16,,6180141.27,-6206692.2,26550.93,1.00429617,0.01905985,,-0.03129869,-0.0009538,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-08-15,,4957643.04,-6281329.5,1323686.46,1.26699915,0.01561988,,-0.03252654,-0.00264897,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-08-30,,5074422.06,-7038590.85,1964168.79,1.38707241,0.01578538,,-0.03611532,-0.00394658,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-09-14,,4186925.4,-6519123.0,2332197.6,1.55701914,0.01418969,,-0.03615117,0.00430477,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_lme_long_1000mt,garch_t,2022-12-12,,4421569.83,-5245754.05,824184.22,1.18640082,0.0136064,,-0.02622221,0.0031547,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2019-09-12,,455145.7,-535700.0,80554.3,1.17698575,,0.00386021,-0.01037441,-0.00750132,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2019-09-18,,533744.79,-573500.0,39755.21,1.07448355,,0.00452053,0.00257327,-0.00802153,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-01-09,,366127.53,-460100.0,93972.47,1.25666595,,0.0031039,-0.00028229,-0.00643652,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-03-26,,755502.22,-1221000.0,465497.78,1.61614349,,0.00601335,0.0,-0.01611454,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-04-30,,506541.01,-614100.0,107558.99,1.21234015,,0.0040707,-0.00239357,-0.0081506,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-05-12,,484151.41,-700800.0,216648.59,1.44748106,,0.00388078,-0.00793792,-0.00928269,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-06-23,,364642.26,-546800.0,182157.74,1.49955192,,0.00291557,0.00285669,-0.00721737,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-07-02,,375469.96,-813200.0,437730.04,2.16581909,,0.00302122,0.00500784,-0.0108213,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-08-24,,385668.6,-852900.0,467231.4,2.21148419,,0.00312873,0.00751883,-0.01144623,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-08-28,,524390.64,-720600.0,196209.36,1.37416641,,0.00431309,0.0137145,-0.00979671,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-10-01,,382943.0,-677200.0,294257.0,1.76840942,,0.00315852,-0.01216349,-0.0092299,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2020-12-01,,375025.87,-409200.0,34174.13,1.09112473,,0.00307829,0.01527123,-0.00554005,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2021-04-16,,545627.24,-571900.0,26272.76,1.04815148,,0.00442162,-0.00841157,-0.00765233,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2021-07-05,,390252.92,-392900.0,2647.08,1.00678298,,0.00317657,0.00790674,-0.00527432,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2021-08-27,,343022.67,-415300.0,72277.33,1.21070714,,0.00281304,0.01450529,-0.00561774,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2021-08-31,,394013.16,-721800.0,327786.84,1.83191849,,0.0032494,0.01503509,-0.00983947,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2022-02-18,,384453.85,-458900.0,74446.15,1.19364132,,0.00311574,0.00605329,-0.00613612,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2022-04-04,,402498.02,-463000.0,60501.98,1.15031621,,0.00322016,-0.0112604,-0.0061115,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2022-08-02,,409797.31,-526200.0,116402.69,1.28404941,,0.00315004,-0.00854011,-0.00667535,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2022-10-26,,485716.49,-786600.0,300883.51,1.61946323,,0.00356619,0.04283793,-0.00954495,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2022-11-04,,509988.09,-862400.0,352411.91,1.69101988,,0.00373857,0.03981065,-0.01045321,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch,2022-11-11,,557756.69,-942900.0,385143.31,1.69052209,,0.00415139,0.05896625,-0.01161076,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2019-03-18,,492780.56,-507600.0,14819.44,1.0300731,,0.00433916,0.00587138,-0.00737908,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2019-04-02,,502405.09,-567400.0,64994.91,1.12936753,,0.00440621,-0.01601743,-0.00821885,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2019-05-20,,517941.29,-548000.0,30058.71,1.05803498,,0.00448524,-0.01058211,-0.00783634,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2019-09-12,,514979.54,-535700.0,20720.46,1.0402355,,0.00436768,-0.01037441,-0.00750132,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2019-09-18,,511449.16,-573500.0,62050.84,1.12132358,,0.0043317,0.00257327,-0.00802153,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-01-09,,395771.87,-460100.0,64328.13,1.16253842,,0.00335521,-0.00028229,-0.00643652,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-03-13,,412080.55,-523800.0,111719.45,1.2711107,,0.00337366,0.02048264,-0.00707861,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-03-26,,448064.92,-1221000.0,772935.08,2.72505154,,0.00356633,0.0,-0.01611454,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-04-07,,455282.05,-523000.0,67717.95,1.14873845,,0.00363781,0.02152861,-0.0068974,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-04-30,,464624.16,-614100.0,149475.84,1.32171344,,0.00373385,-0.00239357,-0.0081506,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-05-12,,467835.28,-700800.0,232964.72,1.49796314,,0.00375,-0.00793792,-0.00928269,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-06-23,,467460.53,-546800.0,79339.47,1.16972442,,0.00373768,0.00285669,-0.00721737,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-07-02,,466562.29,-813200.0,346637.71,1.74296125,,0.0037542,0.00500784,-0.0108213,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-08-24,,448470.96,-852900.0,404429.04,1.90179537,,0.00363821,0.00751883,-0.01144623,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-08-28,,446290.01,-720600.0,274309.99,1.61464516,,0.00367071,0.0137145,-0.00979671,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2020-10-01,,438312.92,-677200.0,238887.08,1.54501492,,0.00361522,-0.01216349,-0.0092299,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2021-03-03,,459362.44,-530600.0,71237.56,1.1550792,,0.00380594,0.01233174,-0.00725732,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2021-04-16,,428886.21,-571900.0,143013.79,1.33345393,,0.00347559,-0.00841157,-0.00765233,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2021-08-27,,384874.09,-415300.0,30425.91,1.07905418,,0.00315625,0.01450529,-0.00561774,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2021-08-31,,384007.32,-721800.0,337792.68,1.87965165,,0.00316688,0.01503509,-0.00983947,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-02-18,,389242.96,-458900.0,69657.04,1.17895516,,0.00315455,0.00605329,-0.00613612,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-03-09,,386299.83,-454500.0,68200.17,1.17654723,,0.00304803,0.00895847,-0.00591616,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-03-29,,375965.06,-378800.0,2834.94,1.00754045,,0.00300243,-0.00639869,-0.00498822,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-04-04,,362107.78,-463000.0,100892.22,1.27862483,,0.00289702,-0.0112604,-0.0061115,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-07-29,,366218.13,-369800.0,3581.87,1.00978071,,0.00279419,-0.00244399,-0.00465179,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-08-02,,365867.47,-526200.0,160332.53,1.43822572,,0.00281236,-0.00854011,-0.00667535,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-10-26,,406337.79,-786600.0,380262.21,1.93582783,,0.00298338,0.04283793,-0.00954495,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-11-04,,418156.91,-862400.0,444243.09,2.0623837,,0.00306539,0.03981065,-0.01045321,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist250,2022-11-11,,424038.75,-942900.0,518861.25,2.22361752,,0.00315613,0.05896625,-0.01161076,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2019-03-18,,396687.05,-507600.0,110912.95,1.2795981,,0.00349301,0.00587138,-0.00737908,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2019-04-02,,385525.68,-567400.0,181874.32,1.47175668,,0.00338115,-0.01601743,-0.00821885,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2019-05-20,,456638.75,-548000.0,91361.25,1.20007335,,0.00395437,-0.01058211,-0.00783634,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2019-09-12,,420347.28,-535700.0,115352.72,1.27442241,,0.00356508,-0.01037441,-0.00750132,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2019-09-18,,455518.35,-573500.0,117981.65,1.25900525,,0.003858,0.00257327,-0.00802153,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-01-09,,270325.51,-460100.0,189774.49,1.70202215,,0.00229172,-0.00028229,-0.00643652,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-01-10,,284726.39,-302100.0,17373.61,1.0610186,,0.00242939,0.00028229,-0.00424884,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-03-13,,374341.38,-523800.0,149458.62,1.39925756,,0.00306469,0.02048264,-0.00707861,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-03-26,,516542.51,-1221000.0,704457.49,2.36379382,,0.00411137,0.0,-0.01611454,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-05-12,,660922.03,-700800.0,39877.97,1.06033688,,0.00529771,-0.00793792,-0.00928269,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-07-02,,450525.71,-813200.0,362674.29,1.80500244,,0.00362516,0.00500784,-0.0108213,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-08-24,,340046.74,-852900.0,512853.26,2.50818461,,0.00275862,0.00751883,-0.01144623,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-08-27,,374471.79,-401400.0,26928.21,1.07190984,,0.00306338,0.00057554,-0.00541578,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-08-28,,382026.26,-720600.0,338573.74,1.88625776,,0.00314215,0.0137145,-0.00979671,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-10-01,,402285.03,-677200.0,274914.97,1.68338354,,0.00331806,-0.01216349,-0.0092299,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2020-12-01,,374576.1,-409200.0,34623.9,1.0924349,,0.0030746,0.01527123,-0.00554005,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-03-03,,372940.0,-530600.0,157660.0,1.42274895,,0.00308991,0.01233174,-0.00725732,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-03-11,,399713.03,-404500.0,4786.97,1.01197602,,0.00332894,0.00440989,-0.0055566,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-04-16,,504911.56,-571900.0,66988.44,1.13267362,,0.00409168,-0.00841157,-0.00765233,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-07-05,,378594.15,-392900.0,14305.85,1.03778676,,0.00308167,0.00790674,-0.00527432,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-08-27,,287494.34,-415300.0,127805.66,1.44455017,,0.00235767,0.01450529,-0.00561774,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-08-31,,298629.52,-721800.0,423170.48,2.41704168,,0.00246278,0.01503509,-0.00983947,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-10-15,,310812.52,-317600.0,6787.48,1.02183785,,0.00251023,0.00348377,-0.00422805,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-12-23,,317445.74,-351400.0,33954.26,1.10696083,,0.00255368,0.00248712,-0.00466055,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2021-12-29,,321973.71,-346800.0,24826.29,1.07710659,,0.00260972,-0.00457506,-0.00463431,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-01-31,,303740.02,-332600.0,28859.98,1.09501539,,0.00246019,-0.01099267,-0.00444099,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-02-18,,326885.95,-458900.0,132014.05,1.40385355,,0.00264919,0.00605329,-0.00613612,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-03-09,,427516.03,-454500.0,26983.97,1.06311803,,0.00337324,0.00895847,-0.00591616,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-04-04,,415370.36,-463000.0,47629.64,1.11466787,,0.00332314,-0.0112604,-0.0061115,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-07-29,,330454.02,-369800.0,39345.98,1.11906642,,0.00252131,-0.00244399,-0.00465179,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-08-02,,336203.21,-526200.0,189996.79,1.56512484,,0.00258434,-0.00854011,-0.00667535,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-10-26,,465678.3,-786600.0,320921.7,1.68914891,,0.00341907,0.04283793,-0.00954495,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-11-04,,473114.71,-862400.0,389285.29,1.82281376,,0.00346827,0.03981065,-0.01045321,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,hist60,2022-11-11,,508197.27,-942900.0,434702.73,1.85538187,,0.00378252,0.05896625,-0.01161076,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-02-12,,407337.5,-490900.0,83562.5,1.20514315,,0.00371419,-0.0040667,-0.00692476,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-02-28,,399768.79,-421200.0,21431.21,1.05360902,,0.00363068,-0.00290123,-0.00592669,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-03-15,,399371.05,-432700.0,33328.95,1.08345359,,0.00369245,-0.00294,-0.00624753,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-03-18,,417617.85,-507600.0,89982.15,1.2154653,,0.00387442,0.00587138,-0.00737908,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-04-02,,448805.36,-567400.0,118594.64,1.26424516,,0.0041301,-0.01601743,-0.00821885,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-05-20,,541020.08,-548000.0,6979.92,1.0129014,,0.00489302,-0.01058211,-0.00783634,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-09-12,,449721.13,-535700.0,85978.87,1.19118264,,0.00399822,-0.01037441,-0.00750132,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2019-09-18,,497899.78,-573500.0,75600.22,1.15183824,,0.0044163,0.00257327,-0.00802153,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-01-09,,321911.08,-460100.0,138188.92,1.42927666,,0.00285363,-0.00028229,-0.00643652,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-03-13,,510896.58,-523800.0,12903.42,1.02525642,,0.00437937,0.02048264,-0.00707861,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-03-26,,715973.89,-1221000.0,505026.11,1.70536944,,0.00596249,0.0,-0.01611454,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-04-30,,542664.34,-614100.0,71435.66,1.13163876,,0.00455881,-0.00239357,-0.0081506,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-05-12,,512225.81,-700800.0,188574.19,1.36814659,,0.00429367,-0.00793792,-0.00928269,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-06-23,,345834.73,-546800.0,200965.27,1.58110206,,0.00288942,0.00285669,-0.00721737,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-07-02,,356226.1,-813200.0,456973.9,2.2828198,,0.00300077,0.00500784,-0.0108213,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-08-24,,356212.88,-852900.0,496687.12,2.39435476,,0.00303133,0.00751883,-0.01144623,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-08-28,,482722.91,-720600.0,237877.09,1.49278184,,0.00416486,0.0137145,-0.00979671,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-10-01,,373631.96,-677200.0,303568.04,1.8124788,,0.00323926,-0.01216349,-0.0092299,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-10-27,,389351.07,-406800.0,17448.93,1.04481541,,0.00336708,-0.00798792,-0.00550691,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2020-12-01,,356846.53,-409200.0,52353.47,1.14671144,,0.00307618,0.01527123,-0.00554005,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2021-04-16,,555892.93,-571900.0,16007.07,1.02879524,,0.00481984,-0.00841157,-0.00765233,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
