date,in_window,trade_id,hedge_id,contract_month,panel_expiry_slot,direct_expiry,roll_deadline,direction,lots,lot_mt,action,fill_inr_kg,settle_inr_kg,prev_settle_inr_kg,vm_inr,cum_vm_inr,txn_cost_inr,contract_value_inr,im_required_inr,im_change_inr,im_stress_012_inr,im_stress_015_inr,net_margin_cash_inr,cum_margin_cash_inr,funding_on_margin_inr,mcx_series
2022-05-12,True,T06,T06-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-176,5.0,hold,,226.0761,229.3903,2916476.58,-1383213.1,0.0,198947008.51,19894700.85,-291647.66,23873641.02,29842051.28,3208124.23,-21425156.69,-6478.89,PANEL_PROXY
2022-05-13,True,T02,T02-MCX-4,2022-05,2022-05-31,2022-05-31,2022-05-20,BUY,145,5.0,hold,,228.8274,226.0761,1994672.8,-20594838.26,0.0,165899878.68,16589987.87,199467.28,19907985.44,24884981.8,1795205.52,-37313296.29,-10286.07,PANEL_PROXY
2022-05-13,True,T04,T04-MCX-2,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-87,5.0,hold,,228.8274,226.0761,-1196803.68,17385173.45,0.0,99539927.21,9953992.72,119680.37,11944791.26,14930989.08,-1316484.05,7352616.25,2280.09,PANEL_PROXY
2022-05-13,True,T05,T05-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-105,5.0,hold,,228.8274,226.0761,-1444418.24,21745985.42,0.0,120134394.91,12013439.49,144441.82,14416127.39,18020159.24,-1588860.06,9637497.57,2952.69,PANEL_PROXY
2022-05-13,True,T06,T06-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-176,5.0,hold,,228.8274,226.0761,-2421120.09,-3804333.19,0.0,201368128.6,20136812.86,242112.01,24164175.43,30205219.29,-2663232.1,-24088388.79,-5635.11,PANEL_PROXY
2022-05-16,True,T02,T02-MCX-4,2022-05,2022-05-31,2022-05-31,2022-05-20,BUY,145,5.0,hold,,235.5048,228.8274,4841099.8,-15753738.46,0.0,170740978.48,17074097.85,484109.98,20488917.42,25611146.77,4356989.82,-32956306.48,-29441.72,PANEL_PROXY
2022-05-16,True,T04,T04-MCX-2,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-87,5.0,hold,,235.5048,228.8274,-2904659.88,14480513.57,0.0,102444587.09,10244458.71,290465.99,12293350.45,15366688.06,-3195125.87,4157490.38,5801.52,PANEL_PROXY
2022-05-16,True,T05,T05-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-105,5.0,hold,,235.5048,228.8274,-3505623.99,18240361.43,0.0,123640018.9,12364001.89,350562.4,14836802.27,18546002.83,-3856186.39,5781311.18,7604.38,PANEL_PROXY
2022-05-16,True,T06,T06-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-176,5.0,hold,,235.5048,228.8274,-5876093.55,-9680426.74,0.0,207244222.15,20724422.21,587609.35,24869306.66,31086633.32,-6463702.9,-30552091.69,-19006.73,PANEL_PROXY
2022-05-17,True,T02,T02-MCX-4,2022-05,2022-05-31,2022-05-31,2022-05-20,BUY,145,5.0,exit,238.1345,238.2345,235.5048,1979007.93,-13774730.53,-124294.25,172719986.41,0.0,-17074097.85,0.0,0.0,18928811.53,-14027494.94,-8758.25,PANEL_PROXY
2022-05-17,True,T04,T04-MCX-2,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-87,5.0,hold,,238.2345,235.5048,-1187404.76,13293108.81,0.0,103631991.84,10363199.18,118740.48,12435839.02,15544798.78,-1306145.23,2851345.15,1104.87,PANEL_PROXY
2022-05-17,True,T05,T05-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-105,5.0,hold,,238.2345,235.5048,-1433074.71,16807286.72,0.0,125073093.6,12507309.36,143307.47,15008771.23,18760964.04,-1576382.18,4204929.0,1536.4,PANEL_PROXY
2022-05-17,True,T06,T06-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-176,5.0,hold,,238.2345,235.5048,-2402106.18,-12082532.91,0.0,209646328.33,20964632.83,240210.62,25157559.4,31446949.25,-2642316.8,-33194408.49,-8119.32,PANEL_PROXY
2022-05-18,True,T04,T04-MCX-2,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-87,5.0,hold,,239.3507,238.2345,-485571.67,12807537.14,0.0,104117563.51,10411756.35,48557.17,12494107.62,15617634.53,-534128.83,2317216.31,757.75,PANEL_PROXY
2022-05-18,True,T05,T05-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-105,5.0,hold,,239.3507,238.2345,-586034.77,16221251.95,0.0,125659128.37,12565912.84,58603.48,15079095.4,18848869.26,-644638.25,3560290.75,1117.47,PANEL_PROXY
2022-05-18,True,T06,T06-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-176,5.0,hold,,239.3507,238.2345,-982305.9,-13064838.82,0.0,210628634.23,21062863.42,98230.59,25275436.11,31594295.13,-1080536.49,-34274944.98,-8821.53,PANEL_PROXY
2022-05-19,True,T04,T04-MCX-2,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-87,5.0,hold,,237.8682,239.3507,644887.88,13452425.02,0.0,103472675.63,10347267.56,-64488.79,12416721.08,15520901.34,709376.67,3026592.98,615.81,PANEL_PROXY
2022-05-19,True,T05,T05-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-105,5.0,hold,,237.8682,239.3507,778312.96,16999564.91,0.0,124880815.41,12488081.54,-77831.3,14985697.85,18732122.31,856144.26,4416435.01,946.16,PANEL_PROXY
2022-05-19,True,T06,T06-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-176,5.0,hold,,237.8682,239.3507,1304600.77,-11760238.04,0.0,209324033.46,20932403.35,-130460.08,25118884.01,31398605.02,1435060.85,-32839884.13,-9108.68,PANEL_PROXY
2022-05-20,True,T04,T04-MCX-2,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-87,5.0,roll_out,246.9141,246.8141,237.8682,-3891442.2,9560982.82,-75722.29,107364117.83,0.0,-10347267.56,0.0,0.0,6380103.08,9406696.06,804.33,PANEL_PROXY
2022-05-20,True,T04,T04-MCX-3,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-87,5.0,roll_in,247.6731,247.7731,,0.0,0.0,-75821.34,107781298.45,10778129.85,10778129.85,12933755.81,16167194.77,-10853951.18,-10853951.18,0.0,PANEL_PROXY
2022-05-20,True,T05,T05-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-105,5.0,roll_out,246.9141,246.8141,237.8682,-4696568.17,12302996.74,-91388.97,129577383.59,0.0,-12488081.54,0.0,0.0,7700124.4,12116559.41,1173.68,PANEL_PROXY
2022-05-20,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,roll_in,247.6731,247.7731,,0.0,0.0,-91508.51,130080877.44,13008087.74,13008087.74,15609705.29,19512131.62,-13099596.26,-13099596.26,0.0,PANEL_PROXY
2022-05-20,True,T06,T06-MCX-1,2022-05,2022-05-31,2022-05-31,2022-05-20,SELL,-176,5.0,roll_out,246.9141,246.8141,237.8682,-7872342.84,-19632580.89,-153185.31,217196376.3,0.0,-20932403.35,0.0,0.0,12906875.19,-19933008.94,-8727.31,PANEL_PROXY
2022-05-20,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,roll_in,247.6731,247.7731,,0.0,0.0,-153385.7,218040327.9,21804032.79,21804032.79,26164839.35,32706049.19,-21957418.49,-21957418.49,0.0,PANEL_PROXY
2022-05-23,True,T04,T04-MCX-3,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-87,5.0,hold,,250.0209,247.7731,-977801.85,-977801.85,0.0,108759100.3,10875910.03,97780.19,13051092.04,16313865.05,-1075582.04,-11929533.22,-8653.42,PANEL_PROXY
2022-05-23,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,250.0209,247.7731,-1180105.68,-1180105.68,0.0,131260983.13,13126098.31,118010.57,15751317.98,19689147.47,-1298116.25,-14397712.51,-10443.79,PANEL_PROXY
2022-05-23,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,hold,,250.0209,247.7731,-1978081.91,-1978081.91,0.0,220018409.81,22001840.98,197808.19,26402209.18,33002761.47,-2175890.1,-24133308.59,-17505.78,PANEL_PROXY
2022-05-24,True,T04,T04-MCX-3,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-87,5.0,exit,243.2646,243.1646,250.0209,2982489.16,2004687.31,-75246.03,105776611.14,0.0,-10875910.03,0.0,0.0,13783153.16,1853619.94,-3170.31,PANEL_PROXY
2022-05-24,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,243.1646,250.0209,3599555.89,2419450.2,0.0,127661427.24,12766142.72,-359955.59,15319371.27,19149214.09,3959511.47,-10438201.04,-3826.24,PANEL_PROXY
2022-05-24,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,hold,,243.1646,250.0209,6033541.29,4055459.38,0.0,213984868.52,21398486.85,-603354.13,25678184.22,32097730.28,6636895.42,-17496413.17,-6413.51,PANEL_PROXY
2022-05-25,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,238.7243,243.1646,2331184.26,4750634.46,0.0,125330242.98,12533024.3,-233118.43,15039629.16,18799536.45,2564302.69,-7873898.35,-2773.99,PANEL_PROXY
2022-05-25,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,hold,,238.7243,243.1646,3907508.86,7962968.24,0.0,210077359.66,21007735.97,-390750.89,25209283.16,31511603.95,4298259.74,-13198153.42,-4649.73,PANEL_PROXY
2022-05-25,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,entry,238.6243,238.7243,,0.0,0.0,-211910.29,294824476.34,29482447.63,29482447.63,35378937.16,44223671.45,-29694357.93,-29694357.93,0.0,PANEL_PROXY
2022-05-26,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,238.4187,238.7243,160427.93,4911062.39,0.0,125169815.05,12516981.5,-16042.79,15020377.81,18775472.26,176470.72,-7697427.63,-2092.52,PANEL_PROXY
2022-05-26,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,hold,,238.4187,238.7243,268907.76,8231876.01,0.0,209808451.89,20980845.19,-26890.78,25177014.23,31471267.78,295798.54,-12902354.88,-3507.45,PANEL_PROXY
2022-05-26,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,238.4187,238.7243,377387.6,377387.6,0.0,294447088.74,29444708.87,-37738.76,35333650.65,44167063.31,415126.36,-29279231.56,-7891.38,PANEL_PROXY
2022-05-27,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,238.1512,238.4187,140433.8,5051496.19,0.0,125029381.25,12502938.13,-14043.38,15003525.75,18754407.19,154477.18,-7542950.45,-2045.62,PANEL_PROXY
2022-05-27,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,hold,,238.1512,238.4187,235393.79,8467269.8,0.0,209573058.1,20957305.81,-23539.38,25148766.97,31435958.72,258933.17,-12643421.71,-3428.84,PANEL_PROXY
2022-05-27,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,238.1512,238.4187,330353.79,707741.39,0.0,294116734.95,29411673.49,-33035.38,35294008.19,44117510.24,363389.17,-28915842.4,-7781.06,PANEL_PROXY
2022-05-30,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,241.3098,238.1512,-1658256.21,3393239.98,0.0,126687637.47,12668763.75,165825.62,15202516.5,19003145.62,-1824081.83,-9367032.28,-6013.69,PANEL_PROXY
2022-05-30,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,hold,,241.3098,238.1512,-2779553.27,5687716.53,0.0,212352611.37,21235261.14,277955.33,25482313.36,31852891.71,-3057508.6,-15700930.31,-10080.1,PANEL_PROXY
2022-05-30,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,241.3098,238.1512,-3900850.33,-3193108.94,0.0,298017585.28,29801758.53,390085.03,35762110.23,44702637.79,-4290935.36,-33206777.76,-23053.45,PANEL_PROXY
2022-05-31,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,237.7926,241.3098,1846510.88,5239750.85,0.0,124841126.59,12484112.66,-184651.09,14980935.19,18726168.99,2031161.97,-7335870.32,-2489.32,PANEL_PROXY
2022-05-31,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,hold,,237.7926,241.3098,3095103.95,8782820.48,0.0,209257507.42,20925750.74,-309510.4,25110900.89,31388626.11,3404614.35,-12296315.96,-4172.58,PANEL_PROXY
2022-05-31,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,237.7926,241.3098,4343697.02,1150588.08,0.0,293673888.25,29367388.83,-434369.7,35240866.59,44051083.24,4778066.72,-28428711.03,-8824.81,PANEL_PROXY
2022-06-01,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,227.5651,237.7926,5369474.21,10609225.07,0.0,119471652.37,11947165.24,-536947.42,14336598.28,17920747.86,5906421.63,-1429448.68,-1949.53,PANEL_PROXY
2022-06-01,True,T06,T06-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-176,5.0,exit,227.6651,227.5651,237.7926,9000261.54,17783082.02,-148103.57,200257245.88,0.0,-20925750.74,0.0,0.0,29777908.71,17481592.75,-3267.79,PANEL_PROXY
2022-06-01,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,227.5651,237.7926,12631048.86,13781636.95,0.0,281042839.39,28104283.94,-1263104.89,33725140.73,42156425.91,13894153.75,-14534557.28,-7555.03,PANEL_PROXY
2022-06-06,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,231.0676,227.5651,-1838847.95,8770377.12,0.0,121310500.32,12131050.03,183884.8,14557260.04,18196575.05,-2022732.75,-3452181.43,-1899.4,PANEL_PROXY
2022-06-06,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,231.0676,227.5651,-4325670.89,9455966.05,0.0,285368510.28,28536851.03,432567.09,34244221.23,42805276.54,-4758237.98,-19292795.27,-19313.04,PANEL_PROXY
2022-06-07,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,229.1079,231.0676,1028849.07,9799226.19,0.0,120281651.25,12028165.13,-102884.91,14433798.15,18042247.69,1131733.98,-2320447.45,-917.43,PANEL_PROXY
2022-06-07,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,229.1079,231.0676,2420244.95,11876211.01,0.0,282948265.33,28294826.53,-242024.5,33953791.84,42442239.8,2662269.45,-16630525.82,-5127.13,PANEL_PROXY
2022-06-08,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,233.2493,229.1079,-2174221.46,7625004.72,0.0,122455872.72,12245587.27,217422.15,14694704.73,18368380.91,-2391643.61,-4712091.06,-616.67,PANEL_PROXY
2022-06-08,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,233.2493,229.1079,-5114597.16,6761613.85,0.0,288062862.49,28806286.25,511459.72,34567543.5,43209429.37,-5626056.87,-22256582.69,-4419.62,PANEL_PROXY
2022-06-09,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,232.3453,233.2493,474612.5,8099617.22,0.0,121981260.22,12198126.02,-47461.25,14637751.23,18297189.03,522073.75,-4190017.32,-1252.25,PANEL_PROXY
2022-06-09,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,232.3453,233.2493,1116469.39,7878083.24,0.0,286946393.09,28694639.31,-111646.94,34433567.17,43041958.96,1228116.33,-21028466.36,-5914.76,PANEL_PROXY
2022-06-10,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,227.715,232.3453,2430887.32,10530504.54,0.0,119550372.9,11955037.29,-243088.73,14346044.75,17932555.93,2673976.05,-1516041.26,-1113.51,PANEL_PROXY
2022-06-10,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,227.715,232.3453,5718373.03,13596456.28,0.0,281228020.06,28122802.01,-571837.3,33747362.41,42184203.01,6290210.34,-14738256.02,-5588.39,PANEL_PROXY
2022-06-13,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,219.3211,227.715,4406800.9,14937305.45,0.0,115143572.0,11514357.2,-440680.09,13817228.64,17271535.8,4847480.99,3331439.73,-1208.68,PANEL_PROXY
2022-06-13,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,219.3211,227.715,10366474.51,23962930.79,0.0,270861545.55,27086154.56,-1036647.45,32503385.47,40629231.83,11403121.96,-3335134.06,-11750.23,PANEL_PROXY
2022-06-14,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,219.1001,219.3211,116035.22,15053340.67,0.0,115027536.77,11502753.68,-11603.52,13803304.41,17254130.52,127638.75,3459078.48,885.34,PANEL_PROXY
2022-06-14,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,219.1001,219.3211,272959.05,24235889.84,0.0,270588586.5,27058858.65,-27295.9,32470630.38,40588287.98,300254.95,-3034879.11,-886.32,PANEL_PROXY
2022-06-15,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,218.7114,219.1001,204034.67,15257375.34,0.0,114823502.1,11482350.21,-20403.47,13778820.25,17223525.31,224438.14,3683516.62,919.26,PANEL_PROXY
2022-06-15,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,218.7114,219.1001,479967.28,24715857.11,0.0,270108619.22,27010861.92,-47996.73,32413034.31,40516292.88,527964.01,-2506915.1,-806.53,PANEL_PROXY
2022-06-16,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,211.7402,218.7114,3659885.3,18917260.64,0.0,111163616.8,11116361.68,-365988.53,13339634.02,16674542.52,4025873.83,7709390.45,999.09,PANEL_PROXY
2022-06-16,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,entry,212.5034,212.6034,,0.0,0.0,-228432.67,296581720.85,29658172.08,29658172.08,35589806.5,44487258.13,-29886604.75,-29886604.75,0.0,PANEL_PROXY
2022-06-16,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,211.7402,218.7114,8609444.46,33325301.58,0.0,261499174.76,26149917.48,-860944.45,31379900.97,39224876.21,9470388.91,6963473.81,-679.96,PANEL_PROXY
2022-06-17,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,209.4799,211.7402,1186657.28,20103917.92,0.0,109976959.52,10997695.95,-118665.73,13197235.14,16496543.93,1305323.0,9014713.45,2091.04,PANEL_PROXY
2022-06-17,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,210.334,212.6034,3165804.15,3165804.15,0.0,293415916.7,29341591.67,-316580.42,35209910.0,44012387.5,3482384.57,-26404220.18,-8106.23,PANEL_PROXY
2022-06-17,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,209.4799,211.7402,2791469.97,36116771.55,0.0,258707704.79,25870770.48,-279147.0,31044924.57,38806155.72,3070616.97,10034090.78,1888.72,PANEL_PROXY
2022-06-20,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,hold,,208.0738,209.4799,738207.74,20842125.65,0.0,109238751.79,10923875.18,-73820.77,13108650.21,16385812.77,812028.51,9826741.96,7335.26,PANEL_PROXY
2022-06-20,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,208.9225,210.334,1969021.37,5134825.53,0.0,291446895.32,29144689.53,-196902.14,34973627.44,43717034.3,2165923.51,-24238296.67,-21485.08,PANEL_PROXY
2022-06-20,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,hold,,208.0738,209.4799,1736545.82,37853317.37,0.0,256971158.97,25697115.9,-173654.58,30836539.08,38545673.84,1910200.4,11944291.18,8164.73,PANEL_PROXY
2022-06-21,True,T05,T05-MCX-2,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-105,5.0,roll_out,213.448,213.348,208.0738,-2768950.35,18073175.3,-86118.06,112007702.14,0.0,-10923875.18,0.0,0.0,8068806.77,17895548.73,2665.34,PANEL_PROXY
2022-06-21,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,214.2183,208.9225,-7387677.21,-2252851.69,0.0,298834572.53,29883457.25,738767.72,35860148.7,44825185.88,-8126444.93,-32364741.6,-6574.22,PANEL_PROXY
2022-06-21,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,roll_in,214.1183,214.2183,,0.0,0.0,-86223.64,112464624.07,11246462.41,11246462.41,13495754.89,16869693.61,-11332686.04,-11332686.04,0.0,PANEL_PROXY
2022-06-21,True,T07,T07-MCX-1,2022-06,2022-06-30,2022-06-30,2022-06-21,SELL,-247,5.0,roll_out,213.448,213.348,208.0738,-6513626.07,31339691.31,-202582.49,263484785.03,0.0,-25697115.9,0.0,0.0,18980907.35,30925198.53,3239.68,PANEL_PROXY
2022-06-21,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,roll_in,214.1183,214.2183,,0.0,0.0,-202830.84,264559639.48,26455963.95,26455963.95,31747156.74,39683945.92,-26658794.79,-26658794.79,0.0,PANEL_PROXY
2022-06-22,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,209.2835,214.2183,6884052.77,4631201.09,0.0,291950519.76,29195051.98,-688405.28,35034062.37,43792577.96,7572458.05,-24792283.55,-8778.38,PANEL_PROXY
2022-06-22,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,209.2835,214.2183,2590772.55,2590772.55,0.0,109873851.52,10987385.15,-259077.25,13184862.18,16481077.73,2849849.8,-8482836.24,-3073.8,PANEL_PROXY
2022-06-22,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,209.2835,214.2183,6094484.0,6094484.0,0.0,258465155.49,25846515.55,-609448.4,31015818.66,38769773.32,6703932.4,-19954862.39,-7230.74,PANEL_PROXY
2022-06-23,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,211.2409,209.2835,-2730500.46,1900700.63,0.0,294681020.22,29468102.02,273050.05,35361722.43,44202153.03,-3003550.5,-27795834.06,-6724.48,PANEL_PROXY
2022-06-23,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,211.2409,209.2835,-1027607.7,1563164.85,0.0,110901459.22,11090145.92,102760.77,13308175.11,16635218.88,-1130368.47,-9613204.71,-2300.82,PANEL_PROXY
2022-06-23,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,211.2409,209.2835,-2417324.78,3677159.22,0.0,260882480.26,26088248.03,241732.48,31305897.63,39132372.04,-2659057.25,-22613919.65,-5412.41,PANEL_PROXY
2022-06-24,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,207.4815,211.2409,5244376.15,7145076.78,0.0,289436644.07,28943664.41,-524437.61,34732397.29,43415496.61,5768813.76,-22027020.29,-7539.14,PANEL_PROXY
2022-06-24,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,207.4815,211.2409,1973689.95,3536854.8,0.0,108927769.27,10892776.93,-197368.99,13071332.31,16339165.39,2171058.94,-7442145.77,-2607.42,PANEL_PROXY
2022-06-24,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,207.4815,211.2409,4642870.64,8320029.86,0.0,256239609.63,25623960.96,-464287.06,30748753.16,38435941.44,5107157.7,-17506761.95,-6133.64,PANEL_PROXY
2022-06-27,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,209.2406,207.4815,-2453982.84,4691093.94,0.0,291890626.91,29189062.69,245398.28,35026875.23,43783594.04,-2699381.12,-24726401.42,-17923.36,PANEL_PROXY
2022-06-27,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,209.2406,207.4815,-923541.93,2613312.87,0.0,109851311.2,10985131.12,92354.19,13182157.34,16477696.68,-1015896.12,-8458041.89,-6055.66,PANEL_PROXY
2022-06-27,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,209.2406,207.4815,-2172522.44,6147507.42,0.0,258412132.07,25841213.21,217252.24,31009455.85,38761819.81,-2389774.69,-19896536.63,-14245.23,PANEL_PROXY
2022-06-28,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,214.6658,209.2406,-7568160.39,-2877066.45,0.0,299458787.3,29945878.73,756816.04,35935054.48,44918818.1,-8324976.43,-33051377.85,-6706.61,PANEL_PROXY
2022-06-28,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,214.6658,209.2406,-2848232.4,-234919.54,0.0,112699543.61,11269954.36,284823.24,13523945.23,16904931.54,-3133055.65,-11591097.53,-2294.1,PANEL_PROXY
2022-06-28,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,214.6658,209.2406,-6700127.66,-552620.24,0.0,265112259.72,26511225.97,670012.77,31813471.17,39766838.96,-7370140.42,-27266677.05,-5396.59,PANEL_PROXY
