date,in_window,position_date,lme_cash_usd_t_prev,usdinr_prev,exp_lme_inr,exp_lme_physical_inr,exp_lme_mcx_inr,exp_fx_inr,exp_fx_physical_forwards_inr,exp_fx_mcx_inr,exp_freight_inr,exp_spread_inr_per_usd_t,memo_customs_fx_delta_usd,lme_ret_frac,fx_ret_frac,position_held,position_date_mcx_exit_or_roll,sigma_lme_garch_frac,sigma_lme_hist250_frac,sigma_lme_hist60_frac,sigma_fx_garch_frac,sigma_fx_hist250_frac,sigma_fx_hist60_frac,sigma_freight_hist250_frac,sigma_spread_hist250_usd_t,corr_lme_fx,corr_lme_freight,corr_fx_freight,corr_lme_spread,corr_fx_spread,corr_freight_spread,var_garch_inr,var_garch_incl_spread_memo_inr,var_hist250_inr,var_hist250_incl_spread_memo_inr,var_hist60_inr,var_hist60_incl_spread_memo_inr,var_garch_lme_inr,var_garch_lme_physical_inr,var_garch_lme_mcx_inr,var_garch_fx_inr,var_garch_fx_physical_forwards_inr,var_garch_fx_mcx_inr,var_garch_mcx_beta_sensitivity_inr,var_garch_mcx_beta_weekly_sensitivity_inr,var_hist250_lme_inr,var_hist250_lme_physical_inr,var_hist250_lme_mcx_inr,var_hist250_fx_inr,var_hist250_fx_physical_forwards_inr,var_hist250_fx_mcx_inr,var_hist250_mcx_beta_sensitivity_inr,var_hist250_mcx_beta_weekly_sensitivity_inr,var_freight_hist250_inr,pnl_lme_flat_inr,pnl_cross_exchange_basis_inr,pnl_freight_inr,pnl_fx_inr,pnl_market_inr,memo_pnl_grade_spread_inr,memo_pnl_roll_term_structure_inr,memo_pnl_funding_carry_inr,memo_pnl_roll_ex_funding_inr,memo_pnl_broad_inr,memo_pnl_new_deal_inr,memo_pnl_demurrage_penalty_inr,daily_pnl_inr,exception_garch,exception_hist250,exception_hist60
2022-06-07,True,2022-06-06,2742.0,77.6105,72899223.3,479578236.3,-406679007.55,-73019167.59,333659842.32,-406679010.69,0.0,-104067.73,-236770.02,-0.00989563,0.00150511,True,False,0.02115876,0.02036203,0.02738404,0.00280695,0.00286209,0.00291777,0.01332687,10.9882,0.01436437,-0.01502357,0.08823568,0.40817606,0.10038059,0.08417148,2554612.68,2509078.78,2460767.26,2444176.65,3297218.68,3082194.23,2537116.75,16690794.79,14153677.85,337131.16,1540515.11,1877646.27,14390326.05,7004911.87,2441581.69,16062303.38,13620721.51,343753.47,1570775.62,1914529.09,13858669.78,6743371.91,0.0,-717826.03,0.0,0.0,-110167.68,-827993.71,603474.73,-292881.12,-152552.1,-140329.02,-968322.73,-83380.0,0.0,-600780.11,False,False,False
2022-06-08,True,2022-06-07,2715.0,77.7274,88937698.5,492167625.92,-403229922.47,-8535566.03,394694350.69,-403229916.72,0.0,-105595.95,-236736.03,0.0184295,-0.00068854,True,False,0.01997096,0.0203651,0.02172527,0.0027994,0.002863,0.00291689,0.01332687,10.9725,0.01307867,-0.0148375,0.08817527,0.40695006,0.09994841,0.08443587,2921292.07,2765738.5,2978945.44,2810761.89,3177907.47,2969344.49,2921541.75,16167365.35,13245823.44,39302.92,1817412.26,1856715.19,13892019.95,7049805.39,2979200.0,16486437.3,13507237.14,40195.81,1858700.07,1898895.88,14166818.17,7189124.09,0.0,1654274.02,0.0,0.0,4341.73,1658615.75,615024.63,385235.41,-158599.55,543834.96,2202450.71,3054617.41,0.0,5713493.19,False,False,False
2022-06-09,True,2022-06-08,2765.5,77.6739,108868774.78,519387498.73,-410518735.27,150819310.65,561338046.76,-410518735.33,0.0,-169425.2,-191458.06,-0.00471186,0.00096897,True,False,0.01970355,0.02039647,0.02182454,0.00276381,0.00286088,0.00281652,0.01308697,10.9473,0.01145232,-0.01761794,0.08301643,0.40569024,0.09797054,0.07282914,3602076.63,3624702.59,3728745.89,3707494.05,3978026.74,3878172.33,3528377.93,16833067.08,13304689.52,685634.59,2551880.0,1866245.41,14466398.84,7690548.1,3652461.78,17425042.14,13772580.74,709714.91,2641505.14,1931790.22,14975128.46,7960994.78,0.0,-511767.82,0.0,0.0,146813.72,-364954.1,1157026.06,195542.97,-98362.43,293905.4,-71048.7,0.0,0.0,987614.93,False,False,False
2022-06-10,True,2022-06-09,2752.5,77.7492,125914406.18,534842041.0,-408927662.13,158693182.27,567620836.01,-408927652.96,0.0,-172179.25,-191089.17,-0.02111139,0.00112221,True,False,0.0184027,0.02039227,0.02183274,0.002742,0.00286125,0.00278387,0.01312512,10.9292,0.01099082,-0.01625666,0.08150898,0.40781735,0.09853655,0.07294774,3885741.36,3823712.53,4297063.32,4114275.29,4587691.29,4332269.44,3811396.44,16189529.94,12378134.33,715736.12,2560076.82,1844340.69,13883388.58,7646618.07,4223459.29,17939834.35,13716375.97,746864.73,2671418.99,1924554.26,15361829.84,8459438.8,0.0,-2630364.35,0.0,0.0,176528.02,-2453836.33,1134613.37,-3249892.16,-92906.87,-3156985.29,-5610821.62,-485384.55,0.0,-5054499.67,False,False,False
2022-06-13,True,2022-06-10,2695.0,77.8365,140029316.35,540807706.92,-400778389.2,134840874.94,535619268.35,-400778392.63,0.0,-174867.37,-192404.08,-0.0399334,0.00279683,True,False,0.01868004,0.02043286,0.02187938,0.00270985,0.00286074,0.00278356,0.01312512,10.9585,0.00925405,-0.01603839,0.08153517,0.39742768,0.09834048,0.07268655,4349813.26,4207597.55,4754648.33,4511923.74,5082772.4,4770873.53,4302531.96,16616823.57,12314291.56,601026.93,2387418.56,1786391.62,14182110.93,8049927.71,4706254.5,18176041.77,13469787.23,634493.9,2520357.12,1885863.21,15501425.32,8798903.74,0.0,-5481666.79,0.0,0.0,371466.34,-5110200.45,3252490.59,115237.44,-271960.8,387198.24,-4723002.21,0.0,0.0,-1742472.43,True,True,True
2022-06-14,True,2022-06-13,2589.5,78.0545,154039100.58,540044211.17,-386005118.51,133865587.46,519870705.11,-386005117.65,0.0,-182743.68,-192529.42,-0.00057943,-0.0002883,True,False,0.02246279,0.02055567,0.02231053,0.00281025,0.00286469,0.00279424,0.01312512,10.906,0.00375576,-0.01579349,0.08136974,0.39229098,0.10090071,0.07283065,5727284.87,5338592.0,5248634.48,4947911.82,5688538.66,5306580.81,5691435.85,19953550.58,14262115.02,618785.9,2403072.13,1784286.23,16930389.68,9947485.69,5208225.41,18259467.72,13051242.58,630773.32,2449625.61,1818852.29,15520506.7,9117992.07,0.0,-89229.06,0.0,0.0,-38867.79,-128096.85,1086805.76,1155172.41,-95409.93,1250582.34,1122485.49,0.0,0.0,2113881.33,False,False,False
2022-06-15,True,2022-06-14,2588.0,78.032,170334706.56,555950840.15,-385616132.5,136014338.53,521630461.82,-385616123.29,0.0,-185088.07,-153499.42,-0.00309598,0.00146115,True,False,0.02085314,0.02055544,0.02115596,0.00276239,0.0028646,0.00277529,0.01312512,10.9048,0.00369591,-0.01580089,0.08136551,0.39220378,0.10072966,0.07283232,5877409.09,5471508.45,5797036.45,5403796.25,5962097.06,5542309.98,5842543.03,19069318.12,13226775.05,618011.71,2370145.2,1752133.49,16169774.19,9759662.36,5759134.01,18797081.68,13037947.63,640878.01,2457840.07,1816962.06,15952307.82,9627522.48,0.0,-526536.97,0.0,0.0,199674.24,-326862.73,1085797.06,-1508782.8,-82272.54,-1426510.26,-1753372.99,-197130.0,0.0,-946978.46,False,False,False
2022-06-16,True,2022-06-15,2580.0,78.1461,186487353.6,571419479.65,-384932118.61,333028794.35,717960915.47,-384932121.12,0.0,-187710.47,-110343.31,-0.03129869,-0.0009538,True,False,0.0194111,0.02054447,0.02086775,0.00275742,0.00277957,0.00276497,0.01295011,10.8551,0.01210168,-0.01033087,0.0445643,0.39748732,0.07881638,0.0563446,6160538.41,5702869.07,6501114.6,5991849.71,6595629.53,6072899.09,5954244.94,18244516.2,12290271.02,1510470.98,3256352.44,1745881.46,15612194.83,9728927.8,6301899.75,19309771.99,13007871.99,1522600.59,3282502.09,1759901.5,16498227.35,10275756.46,0.0,-5746412.66,0.0,0.0,-312331.13,-6058743.79,217135.93,1869885.67,-127275.25,1997160.92,-4061582.87,-228432.67,0.0,-4200154.85,False,False,False
2022-06-17,True,2022-06-16,2500.5,78.0716,-100995720.1,568337760.06,-669333479.01,26257292.68,695590780.06,-669333486.59,0.0,-189506.23,-111181.77,-0.01065444,6.276e-05,True,False,0.02122093,0.02059143,0.02124366,0.00273255,0.00277778,0.00270825,0.01300995,10.7436,0.01142043,-0.0009408,0.04691157,0.3955621,0.0739542,0.06210116,3525916.61,5738339.4,3421447.0,5650196.61,3529666.7,5741560.76,3525289.02,19838017.53,23363306.51,118017.1,3126430.82,3008413.71,19048559.58,6312410.92,3420713.4,19249534.41,22670247.77,119970.76,3178185.8,3058215.04,18503685.91,6135400.18,0.0,1070340.57,0.0,0.0,-48527.46,1021813.11,215537.06,630450.05,-132173.68,762623.73,1784436.84,0.0,0.0,1867800.22,False,False,False
2022-06-20,True,2022-06-17,2474.0,78.0765,-84879476.4,577221091.99,-662100573.46,28416807.26,690517387.86,-662100581.38,0.0,-191425.75,-111441.85,-0.00486225,-0.00145091,True,False,0.02014166,0.02059515,0.02098466,0.00267974,0.00277376,0.00267713,0.01300995,10.7233,0.01288597,-0.00093326,0.04703166,0.39514811,0.07742586,0.06216406,2813239.52,5172306.63,2876629.41,5223033.76,2930818.87,5267091.9,2812064.25,19123383.71,21935448.12,125254.83,3043643.7,2918388.87,18150700.53,6133519.82,2875377.41,19553943.55,22429321.13,129649.84,3150440.88,3020791.04,18564769.55,6274333.22,0.0,411703.22,0.0,0.0,-42739.35,368963.87,644529.3,-1828507.47,-390126.72,-1438380.75,-1069416.88,0.0,0.0,-815014.3,False,False,False
2022-06-21,True,2022-06-20,2462.0,77.9633,-68917953.54,588738848.22,-657656797.55,28041019.57,685697826.51,-657656806.16,0.0,-196606.2,-112063.77,0.02308644,0.00208598,True,False,0.01883243,0.02058904,0.02035332,0.00268617,0.00277276,0.00267056,0.01300995,10.7179,0.01240052,-0.00088088,0.04712444,0.39637209,0.07782945,0.06205631,2136901.04,4730623.58,2335889.08,4879940.48,2309011.42,4859845.59,2134843.27,18237122.57,20371965.71,123895.4,3029661.84,2905766.44,17132075.87,5930819.93,2333971.95,19938200.28,22272172.09,127888.9,3127316.33,2999427.43,18703531.73,6470950.94,0.0,-1609578.49,0.0,0.0,55391.25,-1554187.24,218718.8,-1941034.85,-137703.19,-1803331.66,-3357518.9,0.0,0.0,-3276503.29,False,False,False
2022-06-22,True,2022-06-21,2519.5,78.1261,-432735664.31,618841413.91,-1051577084.09,-351859904.9,699717173.75,-1051577078.65,0.0,-198749.0,-58442.56,-0.02573006,0.00256435,True,True,0.01936628,0.02063868,0.0205361,0.00273031,0.00277385,0.00267249,0.01300995,10.725,0.01598426,-0.00094724,0.04702008,0.39800818,0.07889769,0.06195533,13900007.16,15647678.03,14803284.36,16532347.09,14723496.79,16453765.61,13784660.12,19713000.94,33497661.24,1580188.2,3142400.72,4722588.92,24221231.82,10015198.71,14690337.67,21008181.41,35698519.28,1605388.16,3192513.99,4797902.15,25785881.06,10664862.02,0.0,10992293.03,0.0,0.0,-874330.56,10117962.47,213062.9,-8230472.81,-142875.11,-8087597.7,2030364.77,-153230.0,0.0,1947322.57,False,False,False
2022-06-23,True,2022-06-22,2455.5,78.3267,-40970508.6,619319003.69,-660289533.07,146327815.94,806617343.02,-660289527.09,0.0,-200954.13,-60475.29,0.00992815,-0.00047888,True,False,0.02021436,0.02070069,0.02080015,0.00280346,0.00277848,0.00263841,0.00908325,10.7241,0.01185512,-0.01531041,0.08141304,0.39755313,0.07838433,0.070978,1513025.04,4280059.06,1539873.04,4300765.43,1531997.43,4302326.89,1362255.35,20592144.29,21954400.33,674758.8,3719539.93,3044781.12,19023745.93,6991018.26,1395029.53,21087565.79,22482596.03,668746.12,3686395.6,3017649.48,19463114.12,7146542.1,0.0,-408787.52,0.0,0.0,-69933.49,-478721.01,215904.2,-216208.44,-180452.6,-35755.84,-514476.85,0.0,0.0,-479025.24,False,False,False
2022-06-24,True,2022-06-23,2480.0,78.2892,-26349107.2,640115857.57,-666464952.76,146289252.07,812754211.25,-666464959.97,0.0,-202487.37,-59543.21,-0.01790121,8.43e-05,True,False,0.01914572,0.02066312,0.02050537,0.0027561,0.00277811,0.00263859,0.00941265,10.7136,0.01040181,-0.02283877,0.08270107,0.39577326,0.07776354,0.06776893,1056838.84,3978112.15,1111943.58,4015930.72,1086819.97,4008962.34,829783.62,20158468.77,20988252.02,663186.04,3684530.74,3021344.71,18471563.75,6981311.34,895548.37,21756134.24,22651682.21,668480.25,3713944.35,3045464.1,19896470.37,7508321.9,0.0,467483.97,0.0,0.0,12398.81,479882.78,211950.45,16050.24,-129011.31,145061.55,624944.33,0.0,0.0,707883.47,False,False,False
2022-06-27,True,2022-06-24,2436.0,78.2958,-11156904.36,643447125.67,-654604022.17,147228841.04,801832863.24,-654604022.99,0.0,-204058.23,-61067.85,0.00695442,0.00190888,True,False,0.01892406,0.02069333,0.02043237,0.00269741,0.00277703,0.00261291,0.00941265,10.7136,0.0103469,-0.02301726,0.08263578,0.39538979,0.07786421,0.06776893,736630.07,3754397.01,768895.69,3771684.71,732177.89,3765518.29,347284.38,20028775.94,20376060.08,653231.93,3557610.23,2904378.3,18198431.92,7074374.88,379753.07,21901327.77,22281080.57,672512.57,3662615.78,2990103.22,19866562.68,7713734.96,0.0,-77860.09,0.0,0.0,282264.75,204404.66,640409.9,2410370.26,-376417.58,2786787.84,2991192.5,0.0,0.0,3255184.83,False,False,False
2022-06-28,True,2022-06-27,2453.0,78.4454,4130999.18,664285081.87,-660154068.34,150725492.83,810879563.01,-660154070.19,0.0,-208931.48,-59290.63,0.01897897,0.00675889,True,False,0.01781273,0.02064079,0.0204354,0.00272453,0.00277959,0.00262248,0.00941265,10.7381,0.01205728,-0.0232538,0.08274696,0.39171082,0.07512871,0.06727082,687663.68,3656031.28,704902.53,3650677.61,666467.38,3646967.31,121035.51,19463107.52,19342071.59,675470.38,3633924.94,2958454.56,17591347.02,7052992.11,140251.89,22553196.44,22412944.07,689119.95,3707357.49,3018237.54,20308234.63,8123632.99,0.0,79150.93,0.0,0.0,1023256.09,1102407.02,219008.19,-1521421.48,-127128.42,-1394293.06,-291886.04,0.0,0.0,-200006.26,False,False,False
2022-06-29,True,2022-06-28,2500.0,78.9774,19439250.0,696709855.28,-677270594.98,150550492.63,827821083.66,-677270590.24,0.0,-211757.35,-57855.19,-0.01938671,-0.00028367,True,False,0.01792921,0.02067536,0.02056518,0.00339162,0.00281205,0.00268777,0.00941265,10.7461,0.02045296,-0.02303898,0.08231363,0.39308927,0.08025367,0.06730902,1026519.74,3587752.77,969940.48,3547795.04,945142.41,3545167.99,573281.44,20546617.15,19973335.4,839878.28,4618177.82,3778299.54,18625506.48,7711082.08,661088.72,23693662.56,23032573.48,696358.38,3829015.37,3132656.98,21220190.5,8732901.47,0.0,-373233.72,0.0,0.0,-42694.89,-415928.61,215655.41,-377076.51,-141785.98,-235290.53,-651219.14,-153010.0,0.0,-730359.71,False,False,False
2022-06-30,True,2022-06-29,2452.0,78.955,-16474497.6,647510973.42,-663985456.7,220751772.01,884737238.44,-663985465.64,0.0,-213083.51,-7757.91,-0.02268606,0.00124803,True,False,0.01808207,0.02068445,0.02053612,0.00324989,0.00280709,0.00268357,0.00904828,10.7427,0.02397006,-0.00930383,0.06987079,0.391158,0.08173006,0.07785418,1266841.27,4061879.6,1151383.62,4065260.5,1110484.08,4055810.14,489990.36,19258501.42,19748491.35,1180049.08,4729444.99,3549395.91,17815499.41,6988377.59,560510.08,22030197.04,22590706.63,1019265.07,4085048.82,3065783.74,20132765.61,7802702.43,0.0,369534.0,0.0,0.0,276614.48,646148.48,210671.58,1115906.97,-163330.17,1279237.14,1925385.62,0.0,0.0,1972727.04,False,False,False
2022-07-01,True,2022-06-30,2397.0,79.0536,-50807171.55,599004110.93,-649811267.45,173990253.25,823801523.25,-649811270.0,0.0,-214672.33,-9617.06,-0.00543821,-0.00046941,True,False,0.01868162,0.02071127,0.02074309,0.00315075,0.00280449,0.00268701,0.00942815,10.7482,0.02017164,0.00992529,0.06057086,0.39240924,0.08073328,0.08367242,1787098.64,4657800.69,1893139.71,4759339.24,1882184.47,4757990.6,1561229.39,18406512.16,19967741.09,901708.71,4269371.37,3367662.66,17299339.03,6316511.34,1730848.17,20406276.09,22137123.75,802612.93,3800176.97,2997564.04,19013786.43,6879077.39,0.0,275549.9,0.0,0.0,-81899.79,193650.11,210284.5,-1723751.59,-159101.2,-1564650.39,-1371000.28,-9000.0,0.0,-1328816.98,False,False,False
2022-07-04,True,2022-07-01,2384.0,79.0165,-87262529.44,558715049.03,-645977587.58,116557910.0,762535489.29,-645977579.29,0.0,-215877.82,-10672.44,0.0197286,-0.0012727,True,False,0.01750865,0.02070809,0.0207418,0.0030532,0.00278474,0.00266588,0.00942815,10.7578,0.0237091,0.00969982,0.06165027,0.39188745,0.07794883,0.08397418,2566808.83,5325046.36,3007400.52,5676058.55,3008742.27,5679240.44,2513088.76,16090531.84,18603620.85,585361.2,3829501.48,3244140.28,15555581.66,5327780.87,2972316.4,19030824.73,22003141.44,533892.22,3492785.41,2958893.19,18211807.56,6176420.08,0.0,-1738661.92,0.0,0.0,-146619.53,-1885281.45,641057.82,752420.34,-473872.21,1226292.55,-658988.9,-312136.58,0.0,-803939.87,False,False,False
2022-07-05,True,2022-07-04,2431.5,78.916,-125864238.94,531980097.67,-657844329.04,66082362.05,723926695.2,-657844333.15,0.0,-219196.4,-8002.15,-0.02393205,0.00575159,True,True,0.01777119,0.02074414,0.02084697,0.00298882,0.00277963,0.00255175,0.00942815,10.7604,0.02230925,0.01008499,0.06119401,0.38931521,0.07986132,0.08388827,3686227.32,6289059.64,4298509.33,6805477.26,4318634.91,6824045.7,3679138.53,15550314.28,19229452.59,324871.9,3558944.26,3234072.35,15497276.02,5084307.26,4294623.64,18151734.95,22446358.34,302134.24,3309855.11,3007720.87,17942759.74,5849068.67,0.0,2976431.49,0.0,0.0,400720.66,3377152.15,208799.81,-8899574.29,-187842.53,-8711731.76,-5334579.61,0.0,0.0,-5313622.32,False,False,False
2022-07-06,True,2022-07-05,2374.0,79.3712,232641364.48,485427225.5,-252785867.79,431973708.86,684759578.4,-252785869.53,0.0,-221536.5,-11094.77,-0.00676249,-0.00302456,True,False,0.01861695,0.02079261,0.02104638,0.00339069,0.00280197,0.00263708,0.00942815,10.7688,0.01371061,0.00979724,0.06128731,0.38544354,0.08402478,0.08398708,7551555.72,7020361.16,8228257.1,7597440.07,8293708.42,7654148.04,7123981.07,14864830.14,7740849.27,2409201.97,3819038.28,1409836.3,13069587.67,9688543.3,7956519.06,16601995.87,8645477.04,1990892.15,3155938.53,1165046.38,14367912.81,10606454.31,0.0,-1567928.27,0.0,0.0,-1300613.58,-2868541.85,207920.86,1734012.01,-186447.68,1920459.69,-948082.16,0.0,0.0,-926608.99,False,False,False
2022-07-07,True,2022-07-06,2358.0,79.1315,193944863.34,444232464.63,-250287596.23,382507751.77,632795356.76,-250287604.99,0.0,-221973.71,-11149.09,0.02492015,0.0005483,True,False,0.01752507,0.02071178,0.02103713,0.00337854,0.00280172,0.00252546,0.00896484,10.7784,0.02105955,0.04041447,0.04254618,0.38997517,0.08587272,0.0793179,6022857.72,5758920.38,6874160.28,6424126.19,6929097.77,6467350.28,5590687.91,12805521.26,7214833.2,2125672.05,3516570.31,1390898.26,11282277.17,8040280.4,6607284.56,15134045.07,8526760.34,1762755.77,2916185.77,1153430.01,13062723.81,9249417.89,0.0,4893858.95,0.0,0.0,212458.15,5106317.1,213255.74,-1201080.96,-218572.63,-982508.33,4123808.77,0.0,0.0,4118491.88,False,False,False
2022-07-08,True,2022-07-07,2417.5,79.1749,161538655.45,418245317.13,-256706672.08,336800748.47,593507417.52,-256706669.05,0.0,-223114.58,-8459.0,-0.00747357,0.00077646,True,False,0.01857962,0.02075204,0.02095617,0.00324587,0.00278834,0.00251257,0.00910128,10.7799,0.02626131,0.02675905,0.04176236,0.39207549,0.0843777,0.07395195,5298217.91,5216010.48,5765186.52,5545409.76,5774905.93,5549546.55,4936744.11,12781894.84,7845151.04,1798171.67,3168722.84,1370551.17,11154989.44,7523616.27,5513972.3,14276416.29,8762444.35,1544708.63,2722072.43,1177363.8,12288898.9,8245944.85,0.0,-1202769.74,0.0,0.0,252050.01,-950719.73,211392.9,-747727.52,-219170.07,-528557.45,-1479277.18,0.0,0.0,-1487054.34,False,False,False
2022-07-11,True,2022-07-08,2399.5,79.2364,123439542.07,378395768.11,-254956225.34,278978547.91,533934777.74,-254956229.04,0.0,-224327.97,-9495.2,0.00726672,0.00287711,True,False,0.01753861,0.0207504,0.02089425,0.00313674,0.00278812,0.00250444,0.00910128,10.7809,0.02641072,0.02678642,0.0417327,0.39158959,0.08464958,0.07410522,3876025.36,4334082.8,4435350.68,4637790.79,4424471.63,4627028.53,3561039.98,10916133.0,7355093.0,1439381.88,2754821.29,1315439.41,9529586.33,6004010.5,4213160.73,12915166.1,8702005.35,1279408.52,2448649.58,1169241.05,11107085.56,6950482.82,0.0,900267.59,0.0,0.0,807978.43,1708246.02,638790.74,-2652625.38,-655943.42,-1996681.96,-288435.94,0.0,0.0,-305588.62,False,False,False
2022-07-12,True,2022-07-11,2417.0,79.4647,137769217.53,395212753.75,-257443510.05,279291481.17,536734997.32,-257443516.15,0.0,-227686.46,-9026.85,-0.0247133,0.00122746,True,False,0.01658087,0.02074213,0.01995894,0.00315715,0.00279368,0.00253156,0.00910128,10.7912,0.02851552,0.02669025,0.04230441,0.3914971,0.08822093,0.07421668,4066006.16,4465581.35,4907617.35,4962739.9,4702036.56,4827080.66,3757394.84,10778680.36,7021284.82,1450376.4,2787295.09,1336918.69,9427622.9,6091904.19,4700378.36,13483777.49,8783398.24,1283399.29,2466402.89,1183003.6,11581216.69,7432197.06,0.0,-3363005.57,0.0,0.0,339466.24,-3023539.33,207519.24,1257781.24,-259200.75,1516981.99,-1506557.34,0.0,0.0,-1558238.85,False,False,False
2022-07-13,True,2022-07-12,2358.0,79.5623,146893425.66,398324597.91,-251431192.86,279025677.5,530456865.12,-251431186.83,0.0,-228821.49,-11694.98,-0.00638164,0.00041343,True,False,0.01778596,0.02078607,0.02019647,0.00307578,0.00279442,0.00248799,0.00910128,10.7974,0.02764285,0.02575546,0.04264362,0.39400364,0.08694511,0.07401449,4560250.87,4748859.05,5217698.15,5172045.51,5042294.04,5050346.67,4297411.88,11653107.36,7355696.08,1411648.68,2683691.12,1272042.44,10118084.95,6668170.22,5022292.53,13618735.11,8596443.28,1282515.93,2438196.32,1155680.39,11688516.62,7673174.29,0.0,-934436.51,0.0,0.0,115105.56,-819330.95,207015.1,-330393.07,-295146.27,-35246.8,-854577.75,0.0,0.0,-942708.91,False,False,False
2022-07-14,True,2022-07-13,2343.0,79.5952,158219556.66,408118339.69,-249898775.07,279109908.5,529008685.04,-249898776.54,0.0,-229692.34,-12472.08,-0.00599317,0.00551275,True,False,0.01675949,0.02078698,0.02021102,0.00298679,0.00279388,0.00248843,0.00907986,10.7967,0.02784023,0.02693801,0.04157084,0.39420458,0.08677594,0.07333932,4608363.76,4783128.56,5594386.81,5443375.43,5413504.3,5312299.46,4361623.57,11250559.72,6888935.93,1371220.48,2598931.53,1227711.05,9775834.26,6574839.15,5409769.2,13954191.69,8544422.22,1282654.25,2431068.26,1148414.01,11971545.55,8022028.66,0.0,-945400.71,0.0,0.0,1539153.92,593753.21,205836.95,-596706.53,-294689.07,-302017.46,291735.75,0.0,0.0,202883.62,False,False,False
2022-07-15,True,2022-07-14,2329.0,80.0352,170341057.06,420083537.86,-249742473.65,279676320.26,529418802.62,-249742481.56,0.0,-231689.19,-13333.65,-0.00365631,-0.00238054,True,False,0.01581221,0.02079037,0.02018887,0.00334853,0.00281545,0.0025865,0.00927815,10.7963,0.02558074,0.02988285,0.01685677,0.39398721,0.08722111,0.07024356,4727593.66,4879502.85,5999677.62,5754083.9,5810138.78,5611866.34,4430362.59,10925859.11,6495496.33,1540413.3,2915955.71,1375542.41,9586071.21,6582450.64,5825172.74,14365645.1,8540472.12,1295182.63,2451741.49,1156558.86,12321175.7,8413723.39,0.0,-621682.72,0.0,0.0,-664083.29,-1285766.01,206060.51,815023.67,-294642.44,1109666.11,-176099.9,-184633.97,0.0,-449315.79,False,False,False
2022-07-18,True,2022-07-15,2320.5,79.8449,-50753859.98,429747368.48,-480501217.77,47415682.28,527916896.95,-480501213.88,0.0,-231865.99,-13424.99,0.02426684,0.00176812,True,False,0.01482177,0.02071796,0.01997966,0.00329466,0.00279972,0.00254265,0.00927815,10.7978,0.03591688,0.03062715,0.01541602,0.39383924,0.09154478,0.07018259,1254690.88,4727922.29,1735520.79,5041509.19,1672614.65,5001760.65,1237360.81,10477085.95,11714446.5,256956.91,2860907.8,2603950.89,10104761.91,3551330.78,1729590.28,14644932.84,16374522.75,218355.12,2431123.03,2212767.91,13805942.58,4790033.72,0.0,-1246700.88,0.0,0.0,73584.73,-1173116.15,-4424511.78,-954607.24,-894080.5,-60526.74,-1233642.89,0.0,0.0,-6552235.17,False,False,False
2022-07-19,True,2022-07-18,2377.5,79.9862,-44022836.1,448866623.93,-492889453.76,41669009.26,534558455.16,-492889445.9,0.0,-232062.84,-11445.17,0.01440676,-0.00058402,True,False,0.01631896,0.02077472,0.02002374,0.00321614,0.00278916,0.00253815,0.00927815,10.7963,0.03850589,0.03119477,0.01668368,0.39323652,0.09396721,0.07008958,1193685.04,4697581.48,1509098.86,4897771.5,1453674.13,4864260.47,1181674.02,12048611.03,13230284.89,220432.4,2827857.12,2607424.71,11441602.23,4066916.82,1504320.86,15338389.92,16842710.56,191167.23,2452423.55,2261256.32,14346578.98,5063236.2,0.0,-638817.01,0.0,0.0,-23002.91,-661819.92,-1497861.86,-1664387.56,-344706.2,-1319681.36,-1981501.28,0.0,725984.73,-3098084.61,False,False,False
2022-07-20,True,2022-07-19,2412.0,79.9395,-35727050.52,463950323.9,-499677383.55,46978399.3,546655787.48,-499677388.19,0.0,-230945.22,-10936.21,0.01828129,0.00084278,True,False,0.01608618,0.02079378,0.02009095,0.00310985,0.0027883,0.00253404,0.00927815,10.8028,0.0379542,0.03146735,0.01682182,0.39412415,0.09346091,0.07030406,966502.65,4543987.55,1232732.23,4706086.91,1189433.17,4682290.7,945316.86,12275854.17,13221171.27,240306.48,2796283.57,2555977.09,11552622.77,4191402.61,1221962.2,15868361.64,17090324.15,215458.79,2507147.92,2291689.13,14725710.13,5309232.26,0.0,-659143.5,0.0,0.0,37617.63,-621525.87,-1515102.21,-4600586.86,-356327.65,-4244259.21,-4865785.08,-0.0,0.0,-6737214.94,False,False,False
2022-07-21,True,2022-07-20,2456.5,80.0069,-289710349.0,484053074.65,-773763416.58,-223592621.6,550170802.54,-773763424.14,0.0,-230971.4,46729.9,-0.01249376,-0.00181524,True,True,0.01637197,0.02082124,0.02021648,0.00302467,0.0027867,0.00250288,0.00924951,10.8539,0.03961557,0.03016898,0.02105001,0.39682089,0.09528616,0.06935511,7924165.96,10305466.55,10015063.4,12271170.94,9713890.76,11983933.5,7801752.13,13035302.74,20837054.67,1112405.38,2737178.69,3849584.07,15427936.74,5895024.66,9921966.45,16577793.59,26499759.8,1024883.57,2521823.01,3546706.59,19418900.24,7436763.61,0.0,3597055.09,0.0,0.0,401317.15,3998372.24,-1487150.41,-2283485.87,-359358.56,-1924127.31,2074244.93,0.0,0.0,227735.96,False,False,False
