date,in_window,trade_id,leg_id,leg_type,instrument,lot_id,counterparty_id,currency,status,fixed_frac,pnl_class,qty_mt,lots,notional_usd,px_usd_t,px_inr_t,px_inr_kg,fx_rate_used,settle_date,mtm_ccy,mtm_inr,mtm_fixed_inr,mtm_floating_inr,realised_cum_inr,leg_cum_pnl_inr,leg_daily_pnl_inr,fixture_vs_market_inr,weakest_input_flag
2022-07-15,True,T08,INVENTORY:L1,INVENTORY,physical,L1,,INR,fixed_unsettled,1.0,PNL,840.0,0,0.0,,157478.2631,,79.8449,,132281741.02,132281741.02,132281741.02,0.0,0.0,132281741.02,-470858.11,,ASSUMPTION
2022-07-15,True,T08,INVENTORY:L2,INVENTORY,physical,L2,,INR,fixed_unsettled,1.0,PNL,840.0,0,0.0,,157478.2631,,79.8449,,132281741.02,132281741.02,132281741.02,0.0,0.0,132281741.02,-470858.11,,ASSUMPTION
2022-07-15,True,T08,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,78.032,2022-06-14,0.0,0.0,0.0,0.0,-467305.84,-467305.84,0.0,,DIRECT
2022-07-15,True,T08,MCX:T08-MCX-1,MCX,mcx,,,INR,partially_fixed,1.0,PNL,0.0,-230,0.0,,,201.9376,79.8449,2022-08-16,0.0,0.0,0.0,0.0,-184633.97,-184633.97,-184633.97,,PROXY
2022-07-15,True,T08,PORT:L1,PORT,physical,L1,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,79.8449,2022-08-11,-2226000.0,-2226000.0,-2226000.0,0.0,0.0,-2226000.0,0.0,,ASSUMPTION
2022-07-15,True,T08,PORT:L2,PORT,physical,L2,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,79.8449,2022-08-18,-2226000.0,-2226000.0,-2226000.0,0.0,0.0,-2226000.0,0.0,,ASSUMPTION
2022-07-15,True,T08,PURCHASE:L1,PURCHASE,physical,L1,SUP_USEC_02,USD,partially_fixed,0.52381,PNL,1680.0,0,0.0,1920.201,,,79.9817,2022-08-05,-11388.91,-910904.58,0.0,-910904.58,-120984357.02,-121895261.61,229579.75,,DIRECT
2022-07-15,True,T08,PURCHASE:L2,PURCHASE,physical,L2,SUP_USEC_02,USD,partially_fixed,0.52381,PNL,1680.0,0,0.0,1917.464,,,80.0077,2022-08-09,-13573.04,-1085947.82,0.0,-1085947.82,-121081978.41,-122167926.23,230072.62,,DIRECT
2022-07-18,True,T01,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-177694.17,-177694.17,0.0,,DIRECT
2022-07-18,True,T01,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.8794,2022-04-11,0.0,0.0,0.0,0.0,-178978.26,-178978.26,0.0,,DIRECT
2022-07-18,True,T01,BILL_COMMISSION:L3,BILL_COMMISSION,physical,L3,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1298,2022-04-14,0.0,0.0,0.0,0.0,-179568.88,-179568.88,0.0,,DIRECT
2022-07-18,True,T01,DUTY:L1,DUTY,physical,L1,,INR,settled,1.0,PNL,840.0,0,0.0,,,,79.9862,2022-05-09,0.0,0.0,0.0,0.0,-4353562.71,-4353562.71,0.0,,DIRECT
2022-07-18,True,T01,DUTY:L2,DUTY,physical,L2,,INR,settled,1.0,PNL,840.0,0,0.0,,,,79.9862,2022-05-16,0.0,0.0,0.0,0.0,-4353562.71,-4353562.71,0.0,,DIRECT
2022-07-18,True,T01,DUTY:L3,DUTY,physical,L3,,INR,settled,1.0,PNL,840.0,0,0.0,,,,79.9862,2022-05-18,0.0,0.0,0.0,0.0,-4353562.71,-4353562.71,0.0,,DIRECT
2022-07-18,True,T01,FREIGHT:L1,FREIGHT,physical,L1,Meridian Box Lines NVOCC (SIM),USD,settled,1.0,PNL,840.0,0,0.0,1556.52,,,77.4141,2022-05-09,0.0,0.0,0.0,0.0,-6719543.88,-6719543.88,0.0,-1962797.36,ASSUMPTION
2022-07-18,True,T01,FREIGHT:L2,FREIGHT,physical,L2,Meridian Box Lines NVOCC (SIM),USD,settled,1.0,PNL,840.0,0,0.0,1556.52,,,77.7979,2022-05-16,0.0,0.0,0.0,0.0,-6752857.72,-6752857.72,0.0,-1962797.36,ASSUMPTION
2022-07-18,True,T01,FREIGHT:L3,FREIGHT,physical,L3,Meridian Box Lines NVOCC (SIM),USD,settled,1.0,PNL,840.0,0,0.0,1556.52,,,77.4609,2022-05-17,0.0,0.0,0.0,0.0,-6723606.12,-6723606.12,0.0,-1962797.36,ASSUMPTION
2022-07-18,True,T01,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-07-18,0.0,0.0,0.0,0.0,-6754935.06,-6754935.06,0.0,,ASSUMPTION
2022-07-18,True,T01,FX:T01-FX-1,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1965600.0,,,,79.9862,2022-04-05,0.0,0.0,0.0,0.0,-3965578.06,-3965578.06,0.0,,PROXY
2022-07-18,True,T01,FX:T01-FX-2,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1965600.0,,,,79.9862,2022-04-11,0.0,0.0,0.0,0.0,-2980343.71,-2980343.71,0.0,,PROXY
2022-07-18,True,T01,FX:T01-FX-3,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1965600.0,,,,79.9862,2022-04-14,0.0,0.0,0.0,0.0,-2530572.74,-2530572.74,0.0,,PROXY
2022-07-18,True,T01,FX:T01-FX-4,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,260400.0,,,,79.9862,2022-05-16,0.0,0.0,0.0,0.0,305768.14,305768.14,0.0,,PROXY
2022-07-18,True,T01,IGST:L1,IGST,physical,L1,,INR,settled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T01,IGST:L2,IGST,physical,L2,,INR,settled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T01,IGST:L3,IGST,physical,L3,,INR,settled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T01,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,840.0,0,0.0,,,,75.7497,2022-03-29,0.0,0.0,0.0,0.0,-171015.55,-171015.55,0.0,,ASSUMPTION
2022-07-18,True,T01,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,840.0,0,0.0,,,,75.5275,2022-04-04,0.0,0.0,0.0,0.0,-170513.91,-170513.91,0.0,,ASSUMPTION
2022-07-18,True,T01,INSURANCE:L3,INSURANCE,physical,L3,,USD,settled,1.0,PNL,840.0,0,0.0,,,,75.9903,2022-04-07,0.0,0.0,0.0,0.0,-171558.74,-171558.74,0.0,,ASSUMPTION
2022-07-18,True,T01,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.5794,2022-03-14,0.0,0.0,0.0,0.0,-1061573.82,-1061573.82,0.0,,DIRECT
2022-07-18,True,T01,MCX:T01-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-200,0.0,,,205.856,79.9862,2022-04-20,0.0,0.0,0.0,0.0,26163965.81,26163965.81,0.0,,PROXY
2022-07-18,True,T01,MCX:T01-MCX-2,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-100,0.0,,,205.856,79.9862,2022-04-20,0.0,0.0,0.0,0.0,13081982.9,13081982.9,0.0,,PROXY
2022-07-18,True,T01,MCX:T01-MCX-3,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-200,0.0,,,205.856,79.9862,2022-04-25,0.0,0.0,0.0,0.0,11201434.28,11201434.28,0.0,,PROXY
2022-07-18,True,T01,MCX:T01-MCX-4,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-100,0.0,,,205.856,79.9862,2022-05-09,0.0,0.0,0.0,0.0,20432196.32,20432196.32,0.0,,PROXY
2022-07-18,True,T01,PORT:L1,PORT,physical,L1,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-05-18,0.0,0.0,0.0,0.0,-2226000.0,-2226000.0,0.0,,ASSUMPTION
2022-07-18,True,T01,PORT:L2,PORT,physical,L2,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-05-24,0.0,0.0,0.0,0.0,-2226000.0,-2226000.0,0.0,,ASSUMPTION
2022-07-18,True,T01,PORT:L3,PORT,physical,L3,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-05-27,0.0,0.0,0.0,0.0,-2226000.0,-2226000.0,0.0,,ASSUMPTION
2022-07-18,True,T01,PURCHASE:L1,PURCHASE,physical,L1,SUP_USEC_01,USD,settled,1.0,PNL,840.0,0,0.0,2340.0,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-148078476.0,-148078476.0,0.0,,SIM
2022-07-18,True,T01,PURCHASE:L2,PURCHASE,physical,L2,SUP_USEC_01,USD,settled,1.0,PNL,840.0,0,0.0,2340.0,,,75.8794,2022-04-11,0.0,0.0,0.0,0.0,-149148548.64,-149148548.64,0.0,,SIM
2022-07-18,True,T01,PURCHASE:L3,PURCHASE,physical,L3,SUP_USEC_01,USD,settled,1.0,PNL,840.0,0,0.0,2340.0,,,76.1298,2022-04-14,0.0,0.0,0.0,0.0,-149640734.88,-149640734.88,0.0,,SIM
2022-07-18,True,T01,SALE:S1,SALE,physical,,BUY_MUN_01,INR,settled,1.0,PNL,3360.0,0,0.0,,201500.0,,79.9862,2022-06-23,0.0,0.0,0.0,0.0,338520000.0,338520000.0,0.0,,SIM
2022-07-18,True,T01,SALE:S2,SALE,physical,,BUY_RJK_01,INR,settled,1.0,PNL,1680.0,0,0.0,,181500.0,,79.9862,2022-05-27,0.0,0.0,0.0,0.0,152460000.0,152460000.0,0.0,,SIM
2022-07-18,True,T02,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,78.916,2022-07-04,0.0,0.0,0.0,0.0,-117606.83,-117606.83,0.0,,DIRECT
2022-07-18,True,T02,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,79.5623,2022-07-12,0.0,0.0,0.0,0.0,-111348.17,-111348.17,0.0,,DIRECT
2022-07-18,True,T02,DUTY:L1,DUTY,physical,L1,,INR,settled,1.0,PNL,600.0,0,0.0,,,,79.9862,2022-06-09,0.0,0.0,0.0,0.0,-2287548.67,-2287548.67,0.0,,DIRECT
2022-07-18,True,T02,DUTY:L2,DUTY,physical,L2,,INR,settled,1.0,PNL,600.0,0,0.0,,,,79.9862,2022-06-09,0.0,0.0,0.0,0.0,-2287548.67,-2287548.67,0.0,,DIRECT
2022-07-18,True,T02,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-07-18,0.0,0.0,0.0,0.0,1717125.18,1717125.18,0.0,,ASSUMPTION
2022-07-18,True,T02,FX:T02-FX-1,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1241900.0,,,,79.9862,2022-07-04,0.0,0.0,0.0,0.0,3570961.9,3570961.9,0.0,,PROXY
2022-07-18,True,T02,FX:T02-FX-2,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1166000.0,,,,79.9862,2022-07-12,0.0,0.0,0.0,0.0,3129151.73,3129151.73,0.0,,PROXY
2022-07-18,True,T02,FX:T02-FX-3,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,-240000.0,,,,79.9862,2022-07-04,0.0,0.0,0.0,0.0,-297612.86,-297612.86,0.0,,PROXY
2022-07-18,True,T02,IGST:L1,IGST,physical,L1,,INR,settled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T02,IGST:L2,IGST,physical,L2,,INR,settled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T02,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,600.0,0,0.0,,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-108330.84,-108330.84,0.0,,ASSUMPTION
2022-07-18,True,T02,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,600.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-102880.63,-102880.63,0.0,,ASSUMPTION
2022-07-18,True,T02,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.267,2022-03-21,0.0,0.0,0.0,0.0,-361649.58,-361649.58,0.0,,DIRECT
2022-07-18,True,T02,LC_USANCE_FEE:L1,LC_USANCE_FEE,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1702,2022-04-12,0.0,0.0,0.0,0.0,-198650.94,-198650.94,0.0,,DIRECT
2022-07-18,True,T02,LC_USANCE_FEE:L2,LC_USANCE_FEE,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.3018,2022-04-20,0.0,0.0,0.0,0.0,-186873.87,-186873.87,0.0,,DIRECT
2022-07-18,True,T02,MCX:T02-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-74,0.0,,,205.856,79.9862,2022-03-22,0.0,0.0,0.0,0.0,-1992703.33,-1992703.33,0.0,,PROXY
2022-07-18,True,T02,MCX:T02-MCX-2,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-74,0.0,,,205.856,79.9862,2022-04-20,0.0,0.0,0.0,0.0,9424096.05,9424096.05,0.0,,PROXY
2022-07-18,True,T02,MCX:T02-MCX-3,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-74,0.0,,,205.856,79.9862,2022-04-25,0.0,0.0,0.0,0.0,4144530.68,4144530.68,0.0,,PROXY
2022-07-18,True,T02,MCX:T02-MCX-4,MCX,mcx,,,INR,settled,1.0,PNL,0.0,145,0.0,,,205.856,79.9862,2022-05-17,0.0,0.0,0.0,0.0,-14027494.94,-14027494.94,0.0,,PROXY
2022-07-18,True,T02,PORT:L1,PORT,physical,L1,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-04-20,0.0,0.0,0.0,0.0,-960000.0,-960000.0,0.0,,ASSUMPTION
2022-07-18,True,T02,PORT:L2,PORT,physical,L2,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-04-28,0.0,0.0,0.0,0.0,-960000.0,-960000.0,0.0,,ASSUMPTION
2022-07-18,True,T02,PSIC:L1,PSIC,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-72321.6,-72321.6,0.0,,ASSUMPTION
2022-07-18,True,T02,PSIC:L2,PSIC,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-73137.7,-73137.7,0.0,,ASSUMPTION
2022-07-18,True,T02,PURCHASE:L1,PURCHASE,physical,L1,SUP_JEA_01,USD,settled,1.0,PNL,1200.0,0,0.0,2178.77,,,78.916,2022-07-04,0.0,0.0,0.0,0.0,-85568201.83,-85568201.83,0.0,,DIRECT
2022-07-18,True,T02,PURCHASE:L2,PURCHASE,physical,L2,SUP_JEA_01,USD,settled,1.0,PNL,1200.0,0,0.0,2046.066,,,79.5623,2022-07-12,0.0,0.0,0.0,0.0,-86233695.88,-86233695.88,0.0,,DIRECT
2022-07-18,True,T02,SALE:S1,SALE,physical,,BUY_JNPT_01,INR,settled,1.0,PNL,1200.0,0,0.0,,187996.0739,,79.9862,2022-05-30,0.0,0.0,0.0,0.0,225595288.67,225595288.67,0.0,,SIM
2022-07-18,True,T02,USANCE_INTEREST:L1,USANCE_INTEREST,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,78.916,2022-07-04,0.0,0.0,0.0,0.0,-548758.38,-548758.38,0.0,,PROXY
2022-07-18,True,T02,USANCE_INTEREST:L2,USANCE_INTEREST,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,79.5623,2022-07-12,0.0,0.0,0.0,0.0,-537858.04,-537858.04,0.0,,PROXY
2022-07-18,True,T03,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.3018,2022-04-20,0.0,0.0,0.0,0.0,-135695.12,-135695.12,0.0,,DIRECT
2022-07-18,True,T03,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.5066,2022-04-29,0.0,0.0,0.0,0.0,-136059.34,-136059.34,0.0,,DIRECT
2022-07-18,True,T03,DUTY:L1,DUTY,physical,L1,,INR,settled,1.0,PNL,600.0,0,0.0,,,,79.9862,2022-04-19,0.0,0.0,0.0,0.0,-3133426.98,-3133426.98,0.0,,DIRECT
2022-07-18,True,T03,DUTY:L2,DUTY,physical,L2,,INR,settled,1.0,PNL,600.0,0,0.0,,,,79.9862,2022-04-28,0.0,0.0,0.0,0.0,-3147706.92,-3147706.92,0.0,,DIRECT
2022-07-18,True,T03,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-07-18,0.0,0.0,0.0,0.0,-3040455.85,-3040455.85,0.0,,ASSUMPTION
2022-07-18,True,T03,FX:T03-FX-1,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1482000.0,,,,79.9862,2022-04-20,0.0,0.0,0.0,0.0,-634531.72,-634531.72,0.0,,PROXY
2022-07-18,True,T03,FX:T03-FX-2,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1482000.0,,,,79.9862,2022-04-29,0.0,0.0,0.0,0.0,-422269.11,-422269.11,0.0,,PROXY
2022-07-18,True,T03,IGST:L1,IGST,physical,L1,,INR,settled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T03,IGST:L2,IGST,physical,L2,,INR,settled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T03,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,600.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-124196.95,-124196.95,0.0,,ASSUMPTION
2022-07-18,True,T03,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,600.0,0,0.0,,,,76.4485,2022-04-22,0.0,0.0,0.0,0.0,-124626.34,-124626.34,0.0,,ASSUMPTION
2022-07-18,True,T03,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.8404,2022-03-30,0.0,0.0,0.0,0.0,-377648.79,-377648.79,0.0,,DIRECT
2022-07-18,True,T03,MCX:T03-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-143,0.0,,,205.856,79.9862,2022-04-20,0.0,0.0,0.0,0.0,19632141.0,19632141.0,0.0,,PROXY
2022-07-18,True,T03,MCX:T03-MCX-2,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-143,0.0,,,205.856,79.9862,2022-04-26,0.0,0.0,0.0,0.0,7381494.11,7381494.11,0.0,,PROXY
2022-07-18,True,T03,PORT:L1,PORT,physical,L1,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-04-28,0.0,0.0,0.0,0.0,-1200000.0,-1200000.0,0.0,,ASSUMPTION
2022-07-18,True,T03,PORT:L2,PORT,physical,L2,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-05-09,0.0,0.0,0.0,0.0,-1200000.0,-1200000.0,0.0,,ASSUMPTION
2022-07-18,True,T03,PSIC:L1,PSIC,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-91422.12,-91422.12,0.0,,ASSUMPTION
2022-07-18,True,T03,PSIC:L2,PSIC,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.4485,2022-04-22,0.0,0.0,0.0,0.0,-91738.2,-91738.2,0.0,,ASSUMPTION
2022-07-18,True,T03,PURCHASE:L1,PURCHASE,physical,L1,SUP_JEA_01,USD,settled,1.0,PNL,600.0,0,0.0,2470.0,,,76.3018,2022-04-20,0.0,0.0,0.0,0.0,-113079267.6,-113079267.6,0.0,,SIM
2022-07-18,True,T03,PURCHASE:L2,PURCHASE,physical,L2,SUP_JEA_01,USD,settled,1.0,PNL,600.0,0,0.0,2470.0,,,76.5066,2022-04-29,0.0,0.0,0.0,0.0,-113382781.2,-113382781.2,0.0,,SIM
2022-07-18,True,T03,SALE:S1,SALE,physical,,BUY_JNPT_01,INR,settled,1.0,PNL,1200.0,0,0.0,,201250.0,,79.9862,2022-06-08,0.0,0.0,0.0,0.0,241500000.0,241500000.0,0.0,,SIM
2022-07-18,True,T04,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-139105.37,-139105.37,0.0,,DIRECT
2022-07-18,True,T04,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-140697.4,-140697.4,0.0,,DIRECT
2022-07-18,True,T04,DUTY:L1,DUTY,physical,L1,,INR,settled,1.0,PNL,630.0,0,0.0,,,,79.9862,2022-06-07,0.0,0.0,0.0,0.0,-3411227.16,-3411227.16,0.0,,DIRECT
2022-07-18,True,T04,DUTY:L2,DUTY,physical,L2,,INR,settled,1.0,PNL,630.0,0,0.0,,,,79.9862,2022-06-14,0.0,0.0,0.0,0.0,-3411227.16,-3411227.16,0.0,,DIRECT
2022-07-18,True,T04,FREIGHT:L1,FREIGHT,physical,L1,Konkan Freight Services (SIM),USD,settled,1.0,PNL,630.0,0,0.0,1556.52,,,76.6045,2022-04-27,0.0,0.0,0.0,0.0,-4607760.68,-4607760.68,0.0,-1076166.33,ASSUMPTION
2022-07-18,True,T04,FREIGHT:L2,FREIGHT,physical,L2,Konkan Freight Services (SIM),USD,settled,1.0,PNL,630.0,0,0.0,1556.52,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-4592410.39,-4592410.39,0.0,-1076166.33,ASSUMPTION
2022-07-18,True,T04,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-07-18,0.0,0.0,0.0,0.0,-3212359.76,-3212359.76,-77944.91,,ASSUMPTION
2022-07-18,True,T04,FX:T04-FX-1,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1518300.0,,,,79.9862,2022-05-04,0.0,0.0,0.0,0.0,342822.32,342822.32,0.0,,PROXY
2022-07-18,True,T04,FX:T04-FX-2,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1518300.0,,,,79.9862,2022-05-11,0.0,0.0,0.0,0.0,1597931.28,1597931.28,0.0,,PROXY
2022-07-18,True,T04,FX:T04-FX-3,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,120300.0,,,,79.9862,2022-05-04,0.0,0.0,0.0,0.0,-1352.14,-1352.14,0.0,,PROXY
2022-07-18,True,T04,IGST:L1,IGST,physical,L1,,INR,fixed_unsettled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T04,IGST:L2,IGST,physical,L2,,INR,fixed_unsettled,1.0,BS,0.0,0,0.0,,,,79.9862,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-07-18,True,T04,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,630.0,0,0.0,,,,76.6045,2022-04-27,0.0,0.0,0.0,0.0,-133008.01,-133008.01,0.0,,ASSUMPTION
2022-07-18,True,T04,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,630.0,0,0.0,,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-132564.91,-132564.91,0.0,,ASSUMPTION
2022-07-18,True,T04,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1702,2022-04-12,0.0,0.0,0.0,0.0,-407085.24,-407085.24,0.0,,DIRECT
2022-07-18,True,T04,MCX:T04-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-87,0.0,,,205.856,79.9862,2022-04-20,0.0,0.0,0.0,0.0,6586977.7,6586977.7,0.0,,PROXY
2022-07-18,True,T04,MCX:T04-MCX-2,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-87,0.0,,,205.856,79.9862,2022-05-20,0.0,0.0,0.0,0.0,9406696.06,9406696.06,0.0,,PROXY
2022-07-18,True,T04,MCX:T04-MCX-3,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-87,0.0,,,205.856,79.9862,2022-05-24,0.0,0.0,0.0,0.0,1853619.94,1853619.94,0.0,,PROXY
2022-07-18,True,T04,PORT:L1,PORT,physical,L1,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-06-16,0.0,0.0,0.0,0.0,-1669500.0,-1669500.0,0.0,,ASSUMPTION
2022-07-18,True,T04,PORT:L2,PORT,physical,L2,,INR,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-06-23,0.0,0.0,0.0,0.0,-1669500.0,-1669500.0,0.0,,ASSUMPTION
2022-07-18,True,T04,PURCHASE:L1,PURCHASE,physical,L1,SUP_USEC_02,USD,settled,1.0,PNL,630.0,0,0.0,2410.0,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-115921142.19,-115921142.19,0.0,,SIM
2022-07-18,True,T04,PURCHASE:L2,PURCHASE,physical,L2,SUP_USEC_02,USD,settled,1.0,PNL,630.0,0,0.0,2410.0,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-117247832.73,-117247832.73,0.0,,SIM
2022-07-18,True,T04,SALE:S1,SALE,physical,,BUY_RJK_01,INR,fixed_unsettled,1.0,PNL,2520.0,0,0.0,,195500.0,,79.9862,2022-07-25,61582500.0,61582500.0,61582500.0,0.0,184747500.0,246330000.0,0.0,,SIM
2022-07-18,True,T05,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,79.4647,2022-07-11,0.0,0.0,0.0,0.0,-178753.22,-178753.22,0.0,,DIRECT
2022-07-18,True,T05,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,79.9862,2022-07-18,0.0,0.0,0.0,0.0,-191217.92,-191217.92,-291.02,,DIRECT
2022-07-18,True,T05,DUTY:L1,DUTY,physical,L1,,INR,settled,1.0,PNL,1050.0,0,0.0,,,,79.9862,2022-07-07,0.0,0.0,0.0,0.0,-4106053.45,-4106053.45,0.0,,DIRECT
2022-07-18,True,T05,DUTY:L2,DUTY,physical,L2,,INR,settled,1.0,PNL,1050.0,0,0.0,,,,79.9862,2022-07-07,0.0,0.0,0.0,0.0,-4106053.45,-4106053.45,0.0,,DIRECT
