date,usdinr,usdinr_src,rbi_repo_pa,fed_funds_upper_pa,inr_rate_3m_pa,usd_rate_3m_pa,usd_rate_3m_filled,rates_src,fwd_premium_3m_pa,usdinr_fwd_1m,usdinr_fwd_3m
2019-04-25,70.2859,ECB_CROSS,0.06,0.025,0.062796,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.038264,70.5078,70.9564
2019-04-26,70.0166,ECB_CROSS,0.06,0.025,0.062796,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.038364,70.2383,70.6863
2019-04-29,69.8327,ECB_CROSS,0.06,0.025,0.062796,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038164,70.0527,70.4972
2019-04-30,69.5859,ECB_CROSS,0.06,0.025,0.062796,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.038264,69.8057,70.2498
2019-05-02,69.3739,ECB_CROSS,0.06,0.025,0.063729,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038787,69.6034,70.0521
2019-05-03,69.2595,ECB_CROSS,0.06,0.025,0.063729,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039189,69.491,69.9437
2019-05-06,69.4102,ECB_CROSS,0.06,0.025,0.063729,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.039088,69.6416,70.0941
2019-05-07,69.4144,ECB_CROSS,0.06,0.025,0.063729,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039189,69.6464,70.1001
2019-05-08,69.7023,ECB_CROSS,0.06,0.025,0.063729,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039189,69.9352,70.3908
2019-05-09,69.9933,ECB_CROSS,0.06,0.025,0.063729,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039189,70.2272,70.6847
2019-05-10,69.9978,ECB_CROSS,0.06,0.025,0.063729,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039189,70.2317,70.6892
2019-05-13,70.5576,ECB_CROSS,0.06,0.025,0.063729,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.03939,70.7946,71.2581
2019-05-14,70.4058,ECB_CROSS,0.06,0.025,0.063729,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.03939,70.6422,71.1048
2019-05-15,70.3555,ECB_CROSS,0.06,0.025,0.063729,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.039289,70.5912,71.0522
2019-05-16,70.0428,ECB_CROSS,0.06,0.025,0.063729,0.023671,False,USD:UST13W|INR:OECD_IR3TIB,0.03949,70.2787,70.74
2019-05-17,70.205,ECB_CROSS,0.06,0.025,0.063729,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.03959,70.442,70.9055
2019-05-20,69.657,ECB_CROSS,0.06,0.025,0.063729,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.03959,69.8922,70.3521
2019-05-21,69.6918,ECB_CROSS,0.06,0.025,0.063729,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.03959,69.9271,70.3872
2019-05-22,69.6983,ECB_CROSS,0.06,0.025,0.063729,0.023474,False,USD:UST13W|INR:OECD_IR3TIB,0.039691,69.9342,70.3956
2019-05-23,69.9479,ECB_CROSS,0.06,0.025,0.063729,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.039791,70.1853,70.6495
2019-05-24,69.545,ECB_CROSS,0.06,0.025,0.063729,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.039992,69.7821,70.246
2019-05-27,69.5289,ECB_CROSS,0.06,0.025,0.063729,0.023178,True,USD:UST13W|INR:OECD_IR3TIB,0.039992,69.766,70.2298
2019-05-28,69.6055,ECB_CROSS,0.06,0.025,0.063729,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.039791,69.8417,70.3036
2019-05-29,69.8212,ECB_CROSS,0.06,0.025,0.063729,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.039791,70.0581,70.5214
2019-05-30,69.8864,ECB_CROSS,0.06,0.025,0.063729,0.023474,False,USD:UST13W|INR:OECD_IR3TIB,0.039691,70.1229,70.5855
2019-05-31,69.7166,ECB_CROSS,0.06,0.025,0.063729,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.039992,69.9467,70.4194
2019-06-03,69.2642,ECB_CROSS,0.06,0.025,0.062131,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.038404,69.4837,69.9347
2019-06-04,69.2583,ECB_CROSS,0.06,0.025,0.062131,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.038404,69.4778,69.9287
2019-06-05,69.3324,ECB_CROSS,0.06,0.025,0.062131,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.038404,69.5521,70.0035
2019-06-06,69.2508,ECB_CROSS,0.0575,0.025,0.059631,0.022981,False,USD:UST13W|INR:OECD_IR3TIB,0.036119,69.4572,69.8813
2019-06-07,69.4864,ECB_CROSS,0.0575,0.025,0.059631,0.022488,False,USD:UST13W|INR:OECD_IR3TIB,0.036621,69.6963,70.1278
2019-06-10,69.5907,ECB_CROSS,0.0575,0.025,0.059631,0.022586,False,USD:UST13W|INR:OECD_IR3TIB,0.03652,69.8004,70.2313
2019-06-11,69.4483,ECB_CROSS,0.0575,0.025,0.059631,0.022389,False,USD:UST13W|INR:OECD_IR3TIB,0.036721,69.6587,70.0911
2019-06-12,69.32,ECB_CROSS,0.0575,0.025,0.059631,0.022093,False,USD:UST13W|INR:OECD_IR3TIB,0.037022,69.5317,69.9668
2019-06-13,69.5141,ECB_CROSS,0.0575,0.025,0.059631,0.0216,False,USD:UST13W|INR:OECD_IR3TIB,0.037524,69.7293,70.1716
2019-06-14,69.7807,ECB_CROSS,0.0575,0.025,0.059631,0.021699,False,USD:UST13W|INR:OECD_IR3TIB,0.037424,69.9962,70.439
2019-06-17,69.9457,ECB_CROSS,0.0575,0.025,0.059631,0.021995,False,USD:UST13W|INR:OECD_IR3TIB,0.037122,70.1599,70.6002
2019-06-18,69.7242,ECB_CROSS,0.0575,0.025,0.059631,0.021896,False,USD:UST13W|INR:OECD_IR3TIB,0.037223,69.9384,70.3784
2019-06-19,69.6667,ECB_CROSS,0.0575,0.025,0.059631,0.021501,False,USD:UST13W|INR:OECD_IR3TIB,0.037624,69.883,70.3274
2019-06-20,69.4318,ECB_CROSS,0.0575,0.025,0.059631,0.021107,False,USD:UST13W|INR:OECD_IR3TIB,0.038026,69.6496,70.0972
2019-06-21,69.5462,ECB_CROSS,0.0575,0.025,0.059631,0.02091,False,USD:UST13W|INR:OECD_IR3TIB,0.038227,69.7655,70.2163
2019-06-24,69.4107,ECB_CROSS,0.0575,0.025,0.059631,0.021008,False,USD:UST13W|INR:OECD_IR3TIB,0.038126,69.629,70.0777
2019-06-25,69.3471,ECB_CROSS,0.0575,0.025,0.059631,0.02091,False,USD:UST13W|INR:OECD_IR3TIB,0.038227,69.5658,70.0153
2019-06-26,69.152,ECB_CROSS,0.0575,0.025,0.059631,0.021205,False,USD:UST13W|INR:OECD_IR3TIB,0.037926,69.3683,69.813
2019-06-27,69.1007,ECB_CROSS,0.0575,0.025,0.059631,0.021107,False,USD:UST13W|INR:OECD_IR3TIB,0.038026,69.3175,69.763
2019-06-28,69.0018,ECB_CROSS,0.0575,0.025,0.059631,0.021008,False,USD:UST13W|INR:OECD_IR3TIB,0.038126,69.2188,69.6649
2019-07-01,68.9365,ECB_CROSS,0.0575,0.025,0.058293,0.021797,False,USD:UST13W|INR:OECD_IR3TIB,0.035992,69.148,69.5619
2019-07-02,68.9567,ECB_CROSS,0.0575,0.025,0.058293,0.021699,False,USD:UST13W|INR:OECD_IR3TIB,0.036093,69.1689,69.5841
2019-07-03,68.8453,ECB_CROSS,0.0575,0.025,0.058293,0.021797,False,USD:UST13W|INR:OECD_IR3TIB,0.035992,69.0565,69.4699
2019-07-04,68.5095,ECB_CROSS,0.0575,0.025,0.058293,0.021797,True,USD:UST13W|INR:OECD_IR3TIB,0.035992,68.7197,69.131
2019-07-05,68.4809,ECB_CROSS,0.0575,0.025,0.058293,0.021995,False,USD:UST13W|INR:OECD_IR3TIB,0.035792,68.6899,69.0987
2019-07-08,68.5649,ECB_CROSS,0.0575,0.025,0.058293,0.02229,False,USD:UST13W|INR:OECD_IR3TIB,0.035491,68.7723,69.1782
2019-07-09,68.5239,ECB_CROSS,0.0575,0.025,0.058293,0.02229,False,USD:UST13W|INR:OECD_IR3TIB,0.035491,68.7312,69.1369
2019-07-10,68.5838,ECB_CROSS,0.0575,0.025,0.058293,0.021699,False,USD:UST13W|INR:OECD_IR3TIB,0.036093,68.7948,69.2077
2019-07-11,68.3646,ECB_CROSS,0.0575,0.025,0.058293,0.021403,False,USD:UST13W|INR:OECD_IR3TIB,0.036394,68.5767,68.9918
2019-07-12,68.6413,ECB_CROSS,0.0575,0.025,0.058293,0.021205,False,USD:UST13W|INR:OECD_IR3TIB,0.036594,68.8554,69.2744
2019-07-15,68.5247,ECB_CROSS,0.0575,0.025,0.058293,0.021304,False,USD:UST13W|INR:OECD_IR3TIB,0.036494,68.7379,69.155
2019-07-16,68.6866,ECB_CROSS,0.0575,0.025,0.058293,0.021205,False,USD:UST13W|INR:OECD_IR3TIB,0.036594,68.9009,69.3202
2019-07-17,68.8663,ECB_CROSS,0.0575,0.025,0.058293,0.021107,False,USD:UST13W|INR:OECD_IR3TIB,0.036695,69.0816,69.5032
2019-07-18,68.8993,ECB_CROSS,0.0575,0.025,0.058293,0.020219,False,USD:UST13W|INR:OECD_IR3TIB,0.037598,69.1201,69.5523
2019-07-19,68.8175,ECB_CROSS,0.0575,0.025,0.058293,0.020318,False,USD:UST13W|INR:OECD_IR3TIB,0.037498,69.0374,69.4679
2019-07-22,68.9331,ECB_CROSS,0.0575,0.025,0.058293,0.020515,False,USD:UST13W|INR:OECD_IR3TIB,0.037297,69.1522,69.5812
2019-07-23,68.9296,ECB_CROSS,0.0575,0.025,0.058293,0.020318,False,USD:UST13W|INR:OECD_IR3TIB,0.037498,69.1498,69.5811
2019-07-24,68.9663,ECB_CROSS,0.0575,0.025,0.058293,0.020712,False,USD:UST13W|INR:OECD_IR3TIB,0.037096,69.1844,69.6112
2019-07-25,68.9834,ECB_CROSS,0.0575,0.025,0.058293,0.020811,False,USD:UST13W|INR:OECD_IR3TIB,0.036996,69.2009,69.6266
2019-07-26,68.8993,ECB_CROSS,0.0575,0.025,0.058293,0.021008,False,USD:UST13W|INR:OECD_IR3TIB,0.036795,69.1153,69.5383
2019-07-29,68.7778,ECB_CROSS,0.0575,0.025,0.058293,0.02091,False,USD:UST13W|INR:OECD_IR3TIB,0.036896,68.9941,69.4174
2019-07-30,68.8161,ECB_CROSS,0.0575,0.025,0.058293,0.020515,False,USD:UST13W|INR:OECD_IR3TIB,0.037297,69.0349,69.4631
2019-07-31,68.7799,ECB_CROSS,0.0575,0.025,0.058293,0.020515,False,USD:UST13W|INR:OECD_IR3TIB,0.037297,68.9986,69.4265
2019-08-01,69.1057,ECB_CROSS,0.0575,0.0225,0.057712,0.020416,False,USD:UST13W|INR:OECD_IR3TIB,0.03682,69.3226,69.7471
2019-08-02,69.638,ECB_CROSS,0.0575,0.0225,0.057712,0.020318,False,USD:UST13W|INR:OECD_IR3TIB,0.03692,69.8571,70.2861
2019-08-05,70.786,ECB_CROSS,0.0575,0.0225,0.057712,0.020121,False,USD:UST13W|INR:OECD_IR3TIB,0.037121,71.0099,71.4483
2019-08-06,70.8099,ECB_CROSS,0.0575,0.0225,0.057712,0.020219,False,USD:UST13W|INR:OECD_IR3TIB,0.037021,71.0333,71.4706
2019-08-07,70.882,ECB_CROSS,0.054,0.0225,0.054212,0.019923,False,USD:UST13W|INR:OECD_IR3TIB,0.03384,71.0864,71.4866
2019-08-08,70.7362,ECB_CROSS,0.054,0.0225,0.054212,0.019923,False,USD:UST13W|INR:OECD_IR3TIB,0.03384,70.9402,71.3395
2019-08-09,70.8104,ECB_CROSS,0.054,0.0225,0.054212,0.019726,False,USD:UST13W|INR:OECD_IR3TIB,0.03404,71.0158,71.418
2019-08-12,71.2399,ECB_CROSS,0.054,0.0225,0.054212,0.019726,False,USD:UST13W|INR:OECD_IR3TIB,0.03404,71.4466,71.8512
2019-08-13,71.4547,ECB_CROSS,0.054,0.0225,0.054212,0.019726,False,USD:UST13W|INR:OECD_IR3TIB,0.03404,71.662,72.0678
2019-08-14,71.275,ECB_CROSS,0.054,0.0225,0.054212,0.019332,False,USD:UST13W|INR:OECD_IR3TIB,0.034442,71.4842,71.8938
2019-08-15,71.3188,ECB_CROSS,0.054,0.0225,0.054212,0.018838,False,USD:UST13W|INR:OECD_IR3TIB,0.034944,71.5312,71.947
2019-08-16,71.1484,ECB_CROSS,0.054,0.0225,0.054212,0.018444,False,USD:UST13W|INR:OECD_IR3TIB,0.035345,71.3627,71.7823
2019-08-19,71.4041,ECB_CROSS,0.054,0.0225,0.054212,0.019134,False,USD:UST13W|INR:OECD_IR3TIB,0.034643,71.6149,72.0276
2019-08-20,71.7235,ECB_CROSS,0.054,0.0225,0.054212,0.019134,False,USD:UST13W|INR:OECD_IR3TIB,0.034643,71.9353,72.3498
2019-08-21,71.5648,ECB_CROSS,0.054,0.0225,0.054212,0.01943,False,USD:UST13W|INR:OECD_IR3TIB,0.034341,71.7742,72.1842
2019-08-22,71.8118,ECB_CROSS,0.054,0.0225,0.054212,0.019726,False,USD:UST13W|INR:OECD_IR3TIB,0.03404,72.0201,72.4279
2019-08-23,71.671,ECB_CROSS,0.054,0.0225,0.054212,0.01943,False,USD:UST13W|INR:OECD_IR3TIB,0.034341,71.8808,72.2914
2019-08-26,72.025,ECB_CROSS,0.054,0.0225,0.054212,0.019726,False,USD:UST13W|INR:OECD_IR3TIB,0.03404,72.2339,72.643
2019-08-27,71.526,ECB_CROSS,0.054,0.0225,0.054212,0.019529,False,USD:UST13W|INR:OECD_IR3TIB,0.034241,71.7347,72.1433
2019-08-28,71.8131,ECB_CROSS,0.054,0.0225,0.054212,0.019627,False,USD:UST13W|INR:OECD_IR3TIB,0.034141,72.0221,72.4311
2019-08-29,71.6596,ECB_CROSS,0.054,0.0225,0.054212,0.019627,False,USD:UST13W|INR:OECD_IR3TIB,0.034141,71.8681,72.2762
2019-08-30,71.4358,ECB_CROSS,0.054,0.0225,0.054212,0.019627,False,USD:UST13W|INR:OECD_IR3TIB,0.034141,71.6436,72.0505
2019-09-02,71.9292,ECB_CROSS,0.054,0.0225,0.053447,0.019627,True,USD:UST13W|INR:OECD_IR3TIB,0.033382,72.1273,72.5279
2019-09-03,72.412,ECB_CROSS,0.054,0.0225,0.053447,0.019529,False,USD:UST13W|INR:OECD_IR3TIB,0.033482,72.6119,73.0165
2019-09-04,72.0539,ECB_CROSS,0.054,0.0225,0.053447,0.01943,False,USD:UST13W|INR:OECD_IR3TIB,0.033582,72.2534,72.6572
2019-09-05,71.8145,ECB_CROSS,0.054,0.0225,0.053447,0.01943,False,USD:UST13W|INR:OECD_IR3TIB,0.033582,72.0134,72.4158
2019-09-06,71.7153,ECB_CROSS,0.054,0.0225,0.053447,0.019332,False,USD:UST13W|INR:OECD_IR3TIB,0.033683,71.9145,72.3176
2019-09-09,71.6772,ECB_CROSS,0.054,0.0225,0.053447,0.019332,False,USD:UST13W|INR:OECD_IR3TIB,0.033683,71.8763,72.2792
2019-09-10,71.9035,ECB_CROSS,0.054,0.0225,0.053447,0.019233,False,USD:UST13W|INR:OECD_IR3TIB,0.033783,72.1038,72.5091
2019-09-11,71.6823,ECB_CROSS,0.054,0.0225,0.053447,0.019332,False,USD:UST13W|INR:OECD_IR3TIB,0.033683,71.8814,72.2842
2019-09-12,71.1466,ECB_CROSS,0.054,0.0225,0.053447,0.019233,False,USD:UST13W|INR:OECD_IR3TIB,0.033783,71.3448,71.7458
2019-09-13,70.9639,ECB_CROSS,0.054,0.0225,0.053447,0.019332,False,USD:UST13W|INR:OECD_IR3TIB,0.033683,71.161,71.5598
2019-09-16,71.6005,ECB_CROSS,0.054,0.0225,0.053447,0.019627,False,USD:UST13W|INR:OECD_IR3TIB,0.033382,71.7976,72.1964
2019-09-17,71.7822,ECB_CROSS,0.054,0.0225,0.053447,0.019627,False,USD:UST13W|INR:OECD_IR3TIB,0.033382,71.9798,72.3796
2019-09-18,71.2087,ECB_CROSS,0.054,0.0225,0.053447,0.019233,False,USD:UST13W|INR:OECD_IR3TIB,0.033783,71.4071,71.8085
2019-09-19,71.3233,ECB_CROSS,0.054,0.02,0.053447,0.019036,False,USD:UST13W|INR:OECD_IR3TIB,0.033984,71.5232,71.9276
2019-09-20,70.9814,ECB_CROSS,0.054,0.02,0.053447,0.018838,False,USD:UST13W|INR:OECD_IR3TIB,0.034184,71.1815,71.5864
2019-09-23,70.9518,ECB_CROSS,0.054,0.02,0.053447,0.019134,False,USD:UST13W|INR:OECD_IR3TIB,0.033883,71.15,71.5511
2019-09-24,70.9475,ECB_CROSS,0.054,0.02,0.053447,0.018937,False,USD:UST13W|INR:OECD_IR3TIB,0.034084,71.1469,71.5504
2019-09-25,71.0449,ECB_CROSS,0.054,0.02,0.053447,0.018641,False,USD:UST13W|INR:OECD_IR3TIB,0.034385,71.2463,71.6539
2019-09-26,70.9088,ECB_CROSS,0.054,0.02,0.053447,0.018049,False,USD:UST13W|INR:OECD_IR3TIB,0.034988,71.1133,71.5273
2019-09-27,70.4787,ECB_CROSS,0.054,0.02,0.053447,0.017753,False,USD:UST13W|INR:OECD_IR3TIB,0.035289,70.6838,71.0988
2019-09-30,70.8619,ECB_CROSS,0.054,0.02,0.053447,0.018542,False,USD:UST13W|INR:OECD_IR3TIB,0.034486,71.0634,71.4711
2019-10-01,71.1066,ECB_CROSS,0.054,0.02,0.054059,0.017951,False,USD:UST13W|INR:OECD_IR3TIB,0.035695,71.3228,71.7464
2019-10-02,71.238,ECB_CROSS,0.054,0.02,0.054059,0.017655,False,USD:UST13W|INR:OECD_IR3TIB,0.035996,71.4564,71.8843
2019-10-03,70.9666,ECB_CROSS,0.054,0.02,0.054059,0.016767,False,USD:UST13W|INR:OECD_IR3TIB,0.0369,71.1896,71.6266
2019-10-04,70.9004,ECB_CROSS,0.0515,0.02,0.051559,0.016866,False,USD:UST13W|INR:OECD_IR3TIB,0.034311,71.1076,71.5135
2019-10-07,70.9938,ECB_CROSS,0.0515,0.02,0.051559,0.01726,False,USD:UST13W|INR:OECD_IR3TIB,0.033909,71.1989,71.6006
2019-10-08,71.1305,ECB_CROSS,0.0515,0.02,0.051559,0.016964,False,USD:UST13W|INR:OECD_IR3TIB,0.03421,71.3378,71.7439
2019-10-09,71.0627,ECB_CROSS,0.0515,0.02,0.051559,0.016668,False,USD:UST13W|INR:OECD_IR3TIB,0.034512,71.2716,71.6809
2019-10-10,71.0385,ECB_CROSS,0.0515,0.02,0.051559,0.01657,False,USD:UST13W|INR:OECD_IR3TIB,0.034612,71.2479,71.6583
2019-10-11,71.0744,ECB_CROSS,0.0515,0.02,0.051559,0.01657,False,USD:UST13W|INR:OECD_IR3TIB,0.034612,71.284,71.6945
2019-10-14,71.1853,ECB_CROSS,0.0515,0.02,0.051559,0.01657,True,USD:UST13W|INR:OECD_IR3TIB,0.034612,71.3951,71.8063
2019-10-15,71.4963,ECB_CROSS,0.0515,0.02,0.051559,0.016471,False,USD:UST13W|INR:OECD_IR3TIB,0.034712,71.7077,72.1219
2019-10-16,71.4449,ECB_CROSS,0.0515,0.02,0.051559,0.016373,False,USD:UST13W|INR:OECD_IR3TIB,0.034813,71.6567,72.0718
2019-10-17,71.1586,ECB_CROSS,0.0515,0.02,0.051559,0.016373,False,USD:UST13W|INR:OECD_IR3TIB,0.034813,71.3695,71.783
2019-10-18,71.1356,ECB_CROSS,0.0515,0.02,0.051559,0.016373,False,USD:UST13W|INR:OECD_IR3TIB,0.034813,71.3465,71.7598
2019-10-21,70.8574,ECB_CROSS,0.0515,0.02,0.051559,0.016471,False,USD:UST13W|INR:OECD_IR3TIB,0.034712,71.0669,71.4774
2019-10-22,70.9115,ECB_CROSS,0.0515,0.02,0.051559,0.016274,False,USD:UST13W|INR:OECD_IR3TIB,0.034913,71.1223,71.5355
2019-10-23,70.8662,ECB_CROSS,0.0515,0.02,0.051559,0.016274,False,USD:UST13W|INR:OECD_IR3TIB,0.034913,71.0769,71.4899
2019-10-24,71.0119,ECB_CROSS,0.0515,0.02,0.051559,0.016471,False,USD:UST13W|INR:OECD_IR3TIB,0.034712,71.2218,71.6332
2019-10-25,70.9026,ECB_CROSS,0.0515,0.02,0.051559,0.016373,False,USD:UST13W|INR:OECD_IR3TIB,0.034813,71.1128,71.5247
2019-10-28,70.7455,ECB_CROSS,0.0515,0.02,0.051559,0.016274,False,USD:UST13W|INR:OECD_IR3TIB,0.034913,70.9558,71.368
2019-10-29,70.8562,ECB_CROSS,0.0515,0.02,0.051559,0.016077,False,USD:UST13W|INR:OECD_IR3TIB,0.035114,71.0681,71.4834
2019-10-30,70.9261,ECB_CROSS,0.0515,0.02,0.051559,0.015978,False,USD:UST13W|INR:OECD_IR3TIB,0.035215,71.1388,71.5556
2019-10-31,70.9275,ECB_CROSS,0.0515,0.0175,0.051559,0.015189,False,USD:UST13W|INR:OECD_IR3TIB,0.036019,71.138,71.5714
2019-11-01,70.7568,ECB_CROSS,0.0515,0.0175,0.05026,0.014992,False,USD:UST13W|INR:OECD_IR3TIB,0.034926,70.9604,71.3797
2019-11-04,70.73,ECB_CROSS,0.0515,0.0175,0.05026,0.01509,False,USD:UST13W|INR:OECD_IR3TIB,0.034825,70.9329,71.3508
2019-11-05,70.6895,ECB_CROSS,0.0515,0.0175,0.05026,0.015386,False,USD:UST13W|INR:OECD_IR3TIB,0.034524,70.8906,71.3047
2019-11-06,70.9518,ECB_CROSS,0.0515,0.0175,0.05026,0.015386,False,USD:UST13W|INR:OECD_IR3TIB,0.034524,71.1536,71.5692
2019-11-07,70.9118,ECB_CROSS,0.0515,0.0175,0.05026,0.015386,False,USD:UST13W|INR:OECD_IR3TIB,0.034524,71.1135,71.5289
2019-11-08,71.2815,ECB_CROSS,0.0515,0.0175,0.05026,0.015288,False,USD:UST13W|INR:OECD_IR3TIB,0.034624,71.4849,71.9036
2019-11-11,71.5429,ECB_CROSS,0.0515,0.0175,0.05026,0.015288,True,USD:UST13W|INR:OECD_IR3TIB,0.034624,71.747,72.1673
2019-11-12,71.6922,ECB_CROSS,0.0515,0.0175,0.05026,0.015682,False,USD:UST13W|INR:OECD_IR3TIB,0.034222,71.8944,72.3107
2019-11-13,72.0689,ECB_CROSS,0.0515,0.0175,0.05026,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.034423,72.2733,72.6942
2019-11-14,71.9287,ECB_CROSS,0.0515,0.0175,0.05026,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.034423,72.1328,72.5528
2019-11-15,71.7446,ECB_CROSS,0.0515,0.0175,0.05026,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.034423,71.9481,72.3671
2019-11-18,71.8073,ECB_CROSS,0.0515,0.0175,0.05026,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.034423,72.011,72.4303
2019-11-19,71.6778,ECB_CROSS,0.0515,0.0175,0.05026,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.034423,71.8811,72.2997
2019-11-20,71.8175,ECB_CROSS,0.0515,0.0175,0.05026,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.034423,72.0213,72.4407
2019-11-21,71.7406,ECB_CROSS,0.0515,0.0175,0.05026,0.015584,False,USD:UST13W|INR:OECD_IR3TIB,0.034323,71.9435,72.3612
2019-11-22,71.6866,ECB_CROSS,0.0515,0.0175,0.05026,0.015584,False,USD:UST13W|INR:OECD_IR3TIB,0.034323,71.8893,72.3067
2019-11-25,71.7088,ECB_CROSS,0.0515,0.0175,0.05026,0.015879,False,USD:UST13W|INR:OECD_IR3TIB,0.034022,71.9098,72.3237
2019-11-26,71.5213,ECB_CROSS,0.0515,0.0175,0.05026,0.015781,False,USD:UST13W|INR:OECD_IR3TIB,0.034122,71.7225,72.1365
2019-11-27,71.3503,ECB_CROSS,0.0515,0.0175,0.05026,0.015978,False,USD:UST13W|INR:OECD_IR3TIB,0.033921,71.5497,71.9603
2019-11-28,71.6124,ECB_CROSS,0.0515,0.0175,0.05026,0.015978,True,USD:UST13W|INR:OECD_IR3TIB,0.033921,71.8127,72.2247
2019-11-29,71.6513,ECB_CROSS,0.0515,0.0175,0.05026,0.015682,False,USD:UST13W|INR:OECD_IR3TIB,0.034222,71.8534,72.2694
2019-12-02,71.6488,ECB_CROSS,0.0515,0.0175,0.049803,0.015781,False,USD:UST13W|INR:OECD_IR3TIB,0.033669,71.8542,72.2503
2019-12-03,71.746,ECB_CROSS,0.0515,0.0175,0.049803,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.033971,71.9535,72.3536
2019-12-04,71.5292,ECB_CROSS,0.0515,0.0175,0.049803,0.015288,False,USD:UST13W|INR:OECD_IR3TIB,0.034171,71.7373,72.1386
2019-12-05,71.2272,ECB_CROSS,0.0515,0.0175,0.049803,0.015189,False,USD:UST13W|INR:OECD_IR3TIB,0.034272,71.4351,71.8358
2019-12-06,71.2489,ECB_CROSS,0.0515,0.0175,0.049803,0.01509,False,USD:UST13W|INR:OECD_IR3TIB,0.034372,71.4574,71.8594
2019-12-09,71.0673,ECB_CROSS,0.0515,0.0175,0.049803,0.015189,False,USD:UST13W|INR:OECD_IR3TIB,0.034272,71.2747,71.6745
2019-12-10,70.9226,ECB_CROSS,0.0515,0.0175,0.049803,0.015386,False,USD:UST13W|INR:OECD_IR3TIB,0.034071,71.1284,71.5251
2019-12-11,70.8005,ECB_CROSS,0.0515,0.0175,0.049803,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.033971,71.0052,71.4001
2019-12-12,70.8768,ECB_CROSS,0.0515,0.0175,0.049803,0.015386,False,USD:UST13W|INR:OECD_IR3TIB,0.034071,71.0824,71.4789
2019-12-13,70.7544,ECB_CROSS,0.0515,0.0175,0.049803,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.033971,70.9591,71.3537
2019-12-16,70.9728,ECB_CROSS,0.0515,0.0175,0.049803,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.033971,71.1781,71.5739
2019-12-17,70.9582,ECB_CROSS,0.0515,0.0175,0.049803,0.015386,False,USD:UST13W|INR:OECD_IR3TIB,0.034071,71.164,71.5609
2019-12-18,70.9807,ECB_CROSS,0.0515,0.0175,0.049803,0.015386,False,USD:UST13W|INR:OECD_IR3TIB,0.034071,71.1866,71.5836
2019-12-19,71.0911,ECB_CROSS,0.0515,0.0175,0.049803,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.033971,71.2968,71.6932
2019-12-20,71.1936,ECB_CROSS,0.0515,0.0175,0.049803,0.015584,False,USD:UST13W|INR:OECD_IR3TIB,0.03387,71.3989,71.7947
2019-12-23,71.2826,ECB_CROSS,0.0515,0.0175,0.049803,0.015682,False,USD:UST13W|INR:OECD_IR3TIB,0.03377,71.4876,71.8828
2019-12-24,71.2568,ECB_CROSS,0.0515,0.0175,0.049803,0.015584,False,USD:UST13W|INR:OECD_IR3TIB,0.03387,71.4623,71.8585
2019-12-27,71.4041,ECB_CROSS,0.0515,0.0175,0.049803,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.033971,71.6107,72.0089
2019-12-30,71.3308,ECB_CROSS,0.0515,0.0175,0.049803,0.015485,False,USD:UST13W|INR:OECD_IR3TIB,0.033971,71.5371,71.9349
2019-12-31,71.3788,ECB_CROSS,0.0515,0.0175,0.049803,0.015288,False,USD:UST13W|INR:OECD_IR3TIB,0.034171,71.5865,71.987
